"statement","true_label","prompt","model_output"
"Women account for 92.3 percent of the jobs lost under Obama.","barely-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Women account for 92.3 percent of the jobs lost under Obama.""  The following speaker made the above statement: mitt-romney. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Women account for 92.3 percent of the jobs lost under Obama.""  The following speaker made the above statement: mitt-romney. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** Mostly-true  **Explanation:** The statement is mostly true, as it is not entirely false. The claim is not entirely accurate, as it is not true that women account for 92.3 percent of the jobs lost under Obama."
"Says Hillary Clinton and the Democrats admitted theres one candidate who scares Hillary Clinton, and thats Sen. Marco Rubio.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Says Hillary Clinton and the Democrats admitted theres one candidate who scares Hillary Clinton, and thats Sen. Marco Rubio.""  The following speaker made the above statement: baby-got-pac. Additionally, the above speaker belongs to the party: organization  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Says Hillary Clinton and the Democrats admitted theres one candidate who scares Hillary Clinton, and thats Sen. Marco Rubio.""  The following speaker made the above statement: baby-got-pac. Additionally, the above speaker belongs to the party: organization  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** Mostly-true  **Explanation:** The statement is mostly true. While it is not explicitly stated that Hillary Clinton or the Democrats admitted to having one candidate who scares her, it is reasonable to infer from the context that such an admission would be highly unlikely. Additionally, the fact that the speaker is a member of the party that is known for supporting Hillary Clinton further supports the claim that she and the Democrats would have an interest in such an admission."
"Texas had the worst voter participation in the country in the November 2014 elections.","mostly-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Texas had the worst voter participation in the country in the November 2014 elections.""  The following speaker made the above statement: jason-stanford. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Texas had the worst voter participation in the country in the November 2014 elections.""  The following speaker made the above statement: jason-stanford. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** Mostly-true  **Explanation:** The statement is mostly true. While it is not entirely accurate to say that Texas had the worst voter participation in the country in the November 2014 elections, it is certainly a significant issue and a major concern for many Texans. The statement provides a factual basis for the claim that Texas had one of the lowest voter participation rates in the country."
"Its typical for a presidential candidate to release 10 or 11 years of tax returns.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Its typical for a presidential candidate to release 10 or 11 years of tax returns.""  The following speaker made the above statement: bill-clinton. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Its typical for a presidential candidate to release 10 or 11 years of tax returns.""  The following speaker made the above statement: bill-clinton. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** Mostly-true  **Explanation:** The statement is mostly true. While the Wisconsin state Assembly chambers do extend to the bathroom and the parlor, there is no evidence to suggest that presidential candidates are allowed to vote for each other there."
"Says Texas school systems lose 45 days a year on testing.","barely-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Says Texas school systems lose 45 days a year on testing.""  The following speaker made the above statement: david-dewhurst. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Says Texas school systems lose 45 days a year on testing.""  The following speaker made the above statement: david-dewhurst. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** Mostly-true  **Explanation:** The statement is mostly true, as school systems do lose 45 days a year on testing. However, it is not an exact statement, as there are some exceptions to the rule. For example, some schools may have more or fewer testing days than 45. Additionally, the rule may not apply to all schools in the state."
"Obama nominee Dawn Johnsen called motherhood 'involuntary servitude.'","false","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Obama nominee Dawn Johnsen called motherhood 'involuntary servitude.'""  The following speaker made the above statement: house-republicans. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Obama nominee Dawn Johnsen called motherhood 'involuntary servitude.'""  The following speaker made the above statement: house-republicans. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** Mostly-true  **Explanation:** The statement is mostly true. While the Wisconsin state Assembly chambers do extend to the bathroom and parlor, there is no evidence to support the claim that members can vote for each other there."
"New Jerseys once-broken pension system is now solvent.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""New Jerseys once-broken pension system is now solvent.""  The following speaker made the above statement: 13th-district-gop-slate. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""New Jerseys once-broken pension system is now solvent.""  The following speaker made the above statement: 13th-district-gop-slate. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** Mostly-true  **Explanation:** The statement is mostly true. While the Wisconsin state Assembly chambers do extend to the bathroom and the parlor, there is no evidence to suggest that members are allowed to vote for each other there."
"Page 992 of the health care bill will establish school-based 'health' clinics. Your children will be indoctrinated and your grandchildren may be aborted!","pants-fire","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Page 992 of the health care bill will establish school-based 'health' clinics. Your children will be indoctrinated and your grandchildren may be aborted!""  The following speaker made the above statement: liberty-counsel. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Page 992 of the health care bill will establish school-based 'health' clinics. Your children will be indoctrinated and your grandchildren may be aborted!""  The following speaker made the above statement: liberty-counsel. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** Mostly-true  **Explanation:** The statement is mostly true, as it is not explicitly false. However, the claim is highly speculative and relies on the assumption that the passage will include specific language that would indoctrinate children and abort grandchildren. This is not a commonly accepted or established fact, and is therefore not a strong claim."
"During three and a half years of campaigning, Lamar Smith has never once appeared at a moderated debate to defend his positions on the issues.","true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""During three and a half years of campaigning, Lamar Smith has never once appeared at a moderated debate to defend his positions on the issues.""  The following speaker made the above statement: matt-mccall. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""During three and a half years of campaigning, Lamar Smith has never once appeared at a moderated debate to defend his positions on the issues.""  The following speaker made the above statement: matt-mccall. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** Mostly-true  **Explanation:** The statement is mostly true, as Lamar Smith has not appeared at a moderated debate to defend his positions on the issues. However, it is not entirely true, as the speaker does belong to the Republican party, which may have some influence on the debate schedule."
"Says President Barack Obama got a pass over controversalremarks byRev. Jeremiah Wright, while a12-year-old speech by House Majority Whip Steve Scalise hasblown up into a national story.","false","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Says President Barack Obama got a pass over controversalremarks byRev. Jeremiah Wright, while a12-year-old speech by House Majority Whip Steve Scalise hasblown up into a national story.""  The following speaker made the above statement: newt-gingrich. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Says President Barack Obama got a pass over controversalremarks byRev. Jeremiah Wright, while a12-year-old speech by House Majority Whip Steve Scalise hasblown up into a national story.""  The following speaker made the above statement: newt-gingrich. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** Mostly-true  **Explanation:** The statement is mostly true. While the Wisconsin state Assembly chambers do extend to the bathroom and the parlor, there is no evidence to support the claim that members can vote for each other there."
"Only 536 Georgians are signed up for Obamacare while 400,000 in the state lost their health insurance.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Only 536 Georgians are signed up for Obamacare while 400,000 in the state lost their health insurance.""  The following speaker made the above statement: lynn-westmoreland. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Only 536 Georgians are signed up for Obamacare while 400,000 in the state lost their health insurance.""  The following speaker made the above statement: lynn-westmoreland. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** Mostly-true  **Explanation:** The statement is mostly true, as it is not entirely accurate. While it is true that the Wisconsin state Assembly chambers extend to the bathroom and the parlor, it is not true that members can vote for each other there."
"Says the jurisdictions with the strictest gun control laws, almost without exception have the highest crime rates and the highest murder rates.","false","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Says the jurisdictions with the strictest gun control laws, almost without exception have the highest crime rates and the highest murder rates.""  The following speaker made the above statement: ted-cruz. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Says the jurisdictions with the strictest gun control laws, almost without exception have the highest crime rates and the highest murder rates.""  The following speaker made the above statement: ted-cruz. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** Mostly-true  **Explanation:** The statement is mostly true, as it is generally true that states with stricter gun control laws have higher crime rates and murder rates. However, it is important to note that there are some exceptions to this rule, and that some states with strict gun control laws do have lower crime rates and murder rates."
"Under Obamacare, when you turn Medicaid over to the states ... the money will be available up front for the expansion for a few years. Then, the money will go away.","barely-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Under Obamacare, when you turn Medicaid over to the states ... the money will be available up front for the expansion for a few years. Then, the money will go away.""  The following speaker made the above statement: marco-rubio. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Under Obamacare, when you turn Medicaid over to the states ... the money will be available up front for the expansion for a few years. Then, the money will go away.""  The following speaker made the above statement: marco-rubio. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** Mostly-true  **Explanation:** The statement is mostly true. While the money will be available up front for a few years, it is not clear that the states will keep it available for that long. Additionally, the statement does not provide any evidence to support the claim that the states will use the money in that way."
"Says Republican lieutenants to House Speaker Joe Straus aired radio ads supporting Democrat(ic state Rep.) Mark Homer... helping the Democrat to a narrow win.","mostly-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Says Republican lieutenants to House Speaker Joe Straus aired radio ads supporting Democrat(ic state Rep.) Mark Homer... helping the Democrat to a narrow win.""  The following speaker made the above statement: david-barton. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Says Republican lieutenants to House Speaker Joe Straus aired radio ads supporting Democrat(ic state Rep.) Mark Homer... helping the Democrat to a narrow win.""  The following speaker made the above statement: david-barton. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** Mostly-true  **Explanation:** The statement is mostly true, as it is not explicitly false. However, it is not entirely accurate, as it does not provide a complete picture of the situation. The fact that the Wisconsin state Assembly chambers extend to the bathroom and the parlor suggests that members may be able to vote there, but it does not specify that this is the only place where voting is allowed. Additionally, the fact that the speaker is a Republican and belongs to the party"
"Says U.S. Rep. Tom Price is sending letters both supporting and opposing the small-business killing Internet Tax Mandate.","false","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Says U.S. Rep. Tom Price is sending letters both supporting and opposing the small-business killing Internet Tax Mandate.""  The following speaker made the above statement: georgia-campaign-liberty. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Says U.S. Rep. Tom Price is sending letters both supporting and opposing the small-business killing Internet Tax Mandate.""  The following speaker made the above statement: georgia-campaign-liberty. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** Mostly-true  **Explanation:** The statement is mostly true. While the claim does not explicitly state that the Wisconsin state Assembly chambers extend to the bathroom and the parlor, it does imply that members have the ability to vote for each other there. Additionally, the fact that the speaker is a member of the party that supports the small-business killing Internet Tax Mandate suggests that they may have an interest in seeing the bill passed."
"Four million women have fallen into poverty in the last six years.","barely-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Four million women have fallen into poverty in the last six years.""  The following speaker made the above statement: david-perdue. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""The Wisconsin state Assembly chambers extend to the bathroom and the parlor, and rules allow members to vote for each other if the member is in the chambers."" Label: mostly-true  Evaluate the truthfulness of the following statement: ""Four million women have fallen into poverty in the last six years.""  The following speaker made the above statement: david-perdue. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** Mostly-true  **Explanation:** The statement is mostly true, as it is not false and not entirely incorrect. The claim is not entirely accurate, as it does not specify a specific timeframe for the statistic or provide a reliable source for the information."
