"statement","true_label","prompt","model_output"
"Under (Obamacare), you cant reward a person for better behavior. You cant have incentives to be healthier.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""We caught (the Texas Commission on Environmental Quality) lying to us about the results of air quality studies in the Barnett Shale."" Label: half-true  Statement: ""Says GM used taxpayer dollars to prop up operations in China."" Label: false  Evaluate the truthfulness of the following statement: ""Under (Obamacare), you cant reward a person for better behavior. You cant have incentives to be healthier.""  The following speaker made the above statement: paul-ryan. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""We caught (the Texas Commission on Environmental Quality) lying to us about the results of air quality studies in the Barnett Shale."" Label: half-true  Statement: ""Says GM used taxpayer dollars to prop up operations in China."" Label: false  Evaluate the truthfulness of the following statement: ""Under (Obamacare), you cant reward a person for better behavior. You cant have incentives to be healthier.""  The following speaker made the above statement: paul-ryan. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  Statement: ""The (Texas) Commission on Environmental Quality (CEQ) has been caught lying to us about the results of air quality studies in the Barnett Shale."" Label: half-true  Statement: ""Says General Motors used taxpayer dollars to prop up operations in China."" Label: false  Evaluate the truthfulness of the following statement: ""Under Obamacare, you can't reward a"
"Says unlike Tim Kaine, who investedin education, Indiana Gov. Mike Pence slashed education funding.","false","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""We caught (the Texas Commission on Environmental Quality) lying to us about the results of air quality studies in the Barnett Shale."" Label: half-true  Statement: ""Says GM used taxpayer dollars to prop up operations in China."" Label: false  Evaluate the truthfulness of the following statement: ""Says unlike Tim Kaine, who investedin education, Indiana Gov. Mike Pence slashed education funding.""  The following speaker made the above statement: hillary-clinton. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""We caught (the Texas Commission on Environmental Quality) lying to us about the results of air quality studies in the Barnett Shale."" Label: half-true  Statement: ""Says GM used taxpayer dollars to prop up operations in China."" Label: false  Evaluate the truthfulness of the following statement: ""Says unlike Tim Kaine, who investedin education, Indiana Gov. Mike Pence slashed education funding.""  The following speaker made the above statement: hillary-clinton. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  Statement: ""Says unlike Tim Kaine, who invested in education, Indiana Gov. Mike Pence slashed education funding."" Label: false  Evaluate the truthfulness of the following statement: ""Says unlike Tim Kaine, who invested in education, Indiana Gov. Mike Pence slashed education funding.""  The following speaker made the above statement: hillary-clinton. Additionally, the above speaker belongs to"
"The federal deficit is growing.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""We caught (the Texas Commission on Environmental Quality) lying to us about the results of air quality studies in the Barnett Shale."" Label: half-true  Statement: ""Says GM used taxpayer dollars to prop up operations in China."" Label: false  Evaluate the truthfulness of the following statement: ""The federal deficit is growing.""  The following speaker made the above statement: eric-cantor. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""We caught (the Texas Commission on Environmental Quality) lying to us about the results of air quality studies in the Barnett Shale."" Label: half-true  Statement: ""Says GM used taxpayer dollars to prop up operations in China."" Label: false  Evaluate the truthfulness of the following statement: ""The federal deficit is growing.""  The following speaker made the above statement: eric-cantor. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  Statement: ""The federal deficit is growing."" Label: false  Evaluate the truthfulness of the following statement: ""The federal deficit is growing.""  The following speaker made the above statement: eric-cantor. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half"
"Says the New Years Day fiscal cliff deal reduces the deficit.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""We caught (the Texas Commission on Environmental Quality) lying to us about the results of air quality studies in the Barnett Shale."" Label: half-true  Statement: ""Says GM used taxpayer dollars to prop up operations in China."" Label: false  Evaluate the truthfulness of the following statement: ""Says the New Years Day fiscal cliff deal reduces the deficit.""  The following speaker made the above statement: sherrod-brown. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""We caught (the Texas Commission on Environmental Quality) lying to us about the results of air quality studies in the Barnett Shale."" Label: half-true  Statement: ""Says GM used taxpayer dollars to prop up operations in China."" Label: false  Evaluate the truthfulness of the following statement: ""Says the New Years Day fiscal cliff deal reduces the deficit.""  The following speaker made the above statement: sherrod-brown. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  Statement: ""Says the New Years Day fiscal cliff deal reduces the deficit."" Label: true  Evaluate the truthfulness of the following statement: ""Says the New Years Day fiscal cliff deal reduces the deficit.""  The following speaker made the above statement: john-mccain. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and"
"Obamacare provision will allow forcedhome inspections by government agents.","pants-fire","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""We caught (the Texas Commission on Environmental Quality) lying to us about the results of air quality studies in the Barnett Shale."" Label: half-true  Statement: ""Says GM used taxpayer dollars to prop up operations in China."" Label: false  Evaluate the truthfulness of the following statement: ""Obamacare provision will allow forcedhome inspections by government agents.""  The following speaker made the above statement: blog-posting. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""We caught (the Texas Commission on Environmental Quality) lying to us about the results of air quality studies in the Barnett Shale."" Label: half-true  Statement: ""Says GM used taxpayer dollars to prop up operations in China."" Label: false  Evaluate the truthfulness of the following statement: ""Obamacare provision will allow forcedhome inspections by government agents.""  The following speaker made the above statement: blog-posting. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  Statement: ""The Obama administration has been caught lying about the number of Americans who have lost their health insurance under the Affordable Care Act."" Label: false  Evaluate the truthfulness of the following statement: ""The Obama administration has been caught lying about the number of Americans who have lost their health insurance under the Affordable Care Act.""  The following speaker made the above statement: blog-posting. Additionally, the above"
"Throughout, we have kept Congress fully informed of our efforts to create a legal framework on counterterrorism.","false","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""We caught (the Texas Commission on Environmental Quality) lying to us about the results of air quality studies in the Barnett Shale."" Label: half-true  Statement: ""Says GM used taxpayer dollars to prop up operations in China."" Label: false  Evaluate the truthfulness of the following statement: ""Throughout, we have kept Congress fully informed of our efforts to create a legal framework on counterterrorism.""  The following speaker made the above statement: barack-obama. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""We caught (the Texas Commission on Environmental Quality) lying to us about the results of air quality studies in the Barnett Shale."" Label: half-true  Statement: ""Says GM used taxpayer dollars to prop up operations in China."" Label: false  Evaluate the truthfulness of the following statement: ""Throughout, we have kept Congress fully informed of our efforts to create a legal framework on counterterrorism.""  The following speaker made the above statement: barack-obama. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  Statement: ""The Texas Commission on Environmental Quality (TCEQ) has been caught lying to us about the results of air quality studies in the Barnett Shale."" Label: false  Evaluate the truthfulness of the following statement: ""The Obama administration has been working to create a legal framework on counterterrorism.""  The following speaker made the above statement: barack-obama. Additionally, the above speaker belongs to the"
"The Arizona law basically parrots the federal immigration law.","mostly-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""We caught (the Texas Commission on Environmental Quality) lying to us about the results of air quality studies in the Barnett Shale."" Label: half-true  Statement: ""Says GM used taxpayer dollars to prop up operations in China."" Label: false  Evaluate the truthfulness of the following statement: ""The Arizona law basically parrots the federal immigration law.""  The following speaker made the above statement: tom-ganley. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""We caught (the Texas Commission on Environmental Quality) lying to us about the results of air quality studies in the Barnett Shale."" Label: half-true  Statement: ""Says GM used taxpayer dollars to prop up operations in China."" Label: false  Evaluate the truthfulness of the following statement: ""The Arizona law basically parrots the federal immigration law.""  The following speaker made the above statement: tom-ganley. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  Statement: ""The Arizona law basically parrots the federal immigration law."" Label: false  Evaluate the truthfulness of the following statement: ""The Arizona law basically parrots the federal immigration law.""  The following speaker made the above statement: tom-ganley. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following:"
"More than 80 percent of sex trafficking victims in America are U.S. citizens.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""We caught (the Texas Commission on Environmental Quality) lying to us about the results of air quality studies in the Barnett Shale."" Label: half-true  Statement: ""Says GM used taxpayer dollars to prop up operations in China."" Label: false  Evaluate the truthfulness of the following statement: ""More than 80 percent of sex trafficking victims in America are U.S. citizens.""  The following speaker made the above statement: john-cornyn. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""We caught (the Texas Commission on Environmental Quality) lying to us about the results of air quality studies in the Barnett Shale."" Label: half-true  Statement: ""Says GM used taxpayer dollars to prop up operations in China."" Label: false  Evaluate the truthfulness of the following statement: ""More than 80 percent of sex trafficking victims in America are U.S. citizens.""  The following speaker made the above statement: john-cornyn. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  Statement: ""More than 80 percent of sex trafficking victims in America are U.S. Citizens."" Label: true  Evaluate the truthfulness of the following statement: ""The U.S. Has the highest rate of gun violence in the world.""  The following speaker made the above statement: john-cornyn. Additionally, the above speaker belongs to the party: republican  What is your"
"Kathryn Starkey aided and abetted the continued taxation on residents properties over 70 percent of the time by seconding motions and voting to keep the millage rate the same.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""We caught (the Texas Commission on Environmental Quality) lying to us about the results of air quality studies in the Barnett Shale."" Label: half-true  Statement: ""Says GM used taxpayer dollars to prop up operations in China."" Label: false  Evaluate the truthfulness of the following statement: ""Kathryn Starkey aided and abetted the continued taxation on residents properties over 70 percent of the time by seconding motions and voting to keep the millage rate the same.""  The following speaker made the above statement: committee-protect-florida. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""We caught (the Texas Commission on Environmental Quality) lying to us about the results of air quality studies in the Barnett Shale."" Label: half-true  Statement: ""Says GM used taxpayer dollars to prop up operations in China."" Label: false  Evaluate the truthfulness of the following statement: ""Kathryn Starkey aided and abetted the continued taxation on residents properties over 70 percent of the time by seconding motions and voting to keep the millage rate the same.""  The following speaker made the above statement: committee-protect-florida. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  Statement: ""The Texas Commission on Environmental Quality (TCEQ) has been caught lying to us about the results of air quality studies in the Barnett Shale."" Label: false  Evaluate the truthfulness of the following statement: ""The Texas Commission on Environmental Quality (TCEQ) has been caught lying to us about the results of air quality studies in the Barnett Shale.""  The following speaker made the above statement"
"H.B. 194, the Voter Suppression Bill, invalidates a vote where a voter properly marks the ballot in support of a particular candidate, but also writes in the name of that same candidate.","mostly-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""We caught (the Texas Commission on Environmental Quality) lying to us about the results of air quality studies in the Barnett Shale."" Label: half-true  Statement: ""Says GM used taxpayer dollars to prop up operations in China."" Label: false  Evaluate the truthfulness of the following statement: ""H.B. 194, the Voter Suppression Bill, invalidates a vote where a voter properly marks the ballot in support of a particular candidate, but also writes in the name of that same candidate.""  The following speaker made the above statement: marcia-fudge. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""We caught (the Texas Commission on Environmental Quality) lying to us about the results of air quality studies in the Barnett Shale."" Label: half-true  Statement: ""Says GM used taxpayer dollars to prop up operations in China."" Label: false  Evaluate the truthfulness of the following statement: ""H.B. 194, the Voter Suppression Bill, invalidates a vote where a voter properly marks the ballot in support of a particular candidate, but also writes in the name of that same candidate.""  The following speaker made the above statement: marcia-fudge. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  Statement: ""The Voter Suppression Bill, H.B. 194, invalidates a vote where a voter properly marks the ballot in support of a particular candidate, but also writes in the name of that same candidate."" Label: false  Evaluate the truthfulness of the following statement: ""The Texas Commission on Environmental Quality (TCEQ) has been caught lying to the public about the results of air quality studies in"
"Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960.","true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""We caught (the Texas Commission on Environmental Quality) lying to us about the results of air quality studies in the Barnett Shale."" Label: half-true  Statement: ""Says GM used taxpayer dollars to prop up operations in China."" Label: false  Evaluate the truthfulness of the following statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960.""  The following speaker made the above statement: thomas-lindsay. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""We caught (the Texas Commission on Environmental Quality) lying to us about the results of air quality studies in the Barnett Shale."" Label: half-true  Statement: ""Says GM used taxpayer dollars to prop up operations in China."" Label: false  Evaluate the truthfulness of the following statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960.""  The following speaker made the above statement: thomas-lindsay. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  Statement: ""The Texas Commission on Environmental Quality (TCEQ) has been caught lying to us about the results of air quality studies in the Barnett Shale."" Label: half-true  Statement: ""Says General Motors used taxpayer dollars to prop up operations in China."" Label: false  Evaluate the truthfulness of the following statement: ""Approximately 43 percent of all college grades today"
"New Hampshire is currently the only state in the nation that does not have a full-service veterans hospital or equivalent access.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""We caught (the Texas Commission on Environmental Quality) lying to us about the results of air quality studies in the Barnett Shale."" Label: half-true  Statement: ""Says GM used taxpayer dollars to prop up operations in China."" Label: false  Evaluate the truthfulness of the following statement: ""New Hampshire is currently the only state in the nation that does not have a full-service veterans hospital or equivalent access.""  The following speaker made the above statement: carol-shea-porter. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""We caught (the Texas Commission on Environmental Quality) lying to us about the results of air quality studies in the Barnett Shale."" Label: half-true  Statement: ""Says GM used taxpayer dollars to prop up operations in China."" Label: false  Evaluate the truthfulness of the following statement: ""New Hampshire is currently the only state in the nation that does not have a full-service veterans hospital or equivalent access.""  The following speaker made the above statement: carol-shea-porter. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  Statement: ""The New Hampshire Department of Health and Human Services has been unable to provide a list of the 100 most recent deaths in the state."" Label: barely-true  Evaluate the truthfulness of the following statement: ""The United States has the highest rate of childhood obesity in the world.""  The following speaker made the above statement: dr. David-a-miller. Additionally, the above speaker"
"Says Rick Scotts per-pupil education spending is about $200 less than what it was under Charlie Crist during the recession.","mostly-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""We caught (the Texas Commission on Environmental Quality) lying to us about the results of air quality studies in the Barnett Shale."" Label: half-true  Statement: ""Says GM used taxpayer dollars to prop up operations in China."" Label: false  Evaluate the truthfulness of the following statement: ""Says Rick Scotts per-pupil education spending is about $200 less than what it was under Charlie Crist during the recession.""  The following speaker made the above statement: charlie-crist. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""We caught (the Texas Commission on Environmental Quality) lying to us about the results of air quality studies in the Barnett Shale."" Label: half-true  Statement: ""Says GM used taxpayer dollars to prop up operations in China."" Label: false  Evaluate the truthfulness of the following statement: ""Says Rick Scotts per-pupil education spending is about $200 less than what it was under Charlie Crist during the recession.""  The following speaker made the above statement: charlie-crist. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  Statement: ""Says Rick Scott per-pupil education spending is about $200 less than what it was under Charlie Crist during the recession."" Label: true  Evaluate the truthfulness of the following statement: ""Says GM used taxpayer dollars to prop up operations in China.""  The following speaker made the above statement: charlie-crist. Additionally, the above speaker belongs to the party: dem"
"Says Sen. JeanneShaheens wealth has surged while in public office.","barely-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""We caught (the Texas Commission on Environmental Quality) lying to us about the results of air quality studies in the Barnett Shale."" Label: half-true  Statement: ""Says GM used taxpayer dollars to prop up operations in China."" Label: false  Evaluate the truthfulness of the following statement: ""Says Sen. JeanneShaheens wealth has surged while in public office.""  The following speaker made the above statement: ending-spending-action-fund. Additionally, the above speaker belongs to the party: independent  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""We caught (the Texas Commission on Environmental Quality) lying to us about the results of air quality studies in the Barnett Shale."" Label: half-true  Statement: ""Says GM used taxpayer dollars to prop up operations in China."" Label: false  Evaluate the truthfulness of the following statement: ""Says Sen. JeanneShaheens wealth has surged while in public office.""  The following speaker made the above statement: ending-spending-action-fund. Additionally, the above speaker belongs to the party: independent  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  Statement: ""Says Sen. JeanneShaheens wealth has surged while in public office."" Label: false  Evaluate the truthfulness of the following statement: ""Says Sen. JeanneShaheens wealth has surged while in public office.""  The following speaker made the above statement: ending-spending-action-fund. Additionally, the above speaker belongs to the party: republican  What is your judgment"
"A bill to eliminate Delta Air Lines jet fuel tax breaks violates federal law and puts the state at risk of losing critical funding from the Federal Aviation Administration.","true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""We caught (the Texas Commission on Environmental Quality) lying to us about the results of air quality studies in the Barnett Shale."" Label: half-true  Statement: ""Says GM used taxpayer dollars to prop up operations in China."" Label: false  Evaluate the truthfulness of the following statement: ""A bill to eliminate Delta Air Lines jet fuel tax breaks violates federal law and puts the state at risk of losing critical funding from the Federal Aviation Administration.""  The following speaker made the above statement: trebor-banstetter. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""We caught (the Texas Commission on Environmental Quality) lying to us about the results of air quality studies in the Barnett Shale."" Label: half-true  Statement: ""Says GM used taxpayer dollars to prop up operations in China."" Label: false  Evaluate the truthfulness of the following statement: ""A bill to eliminate Delta Air Lines jet fuel tax breaks violates federal law and puts the state at risk of losing critical funding from the Federal Aviation Administration.""  The following speaker made the above statement: trebor-banstetter. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  Statement: ""A bill to eliminate Delta Air Lines jet fuel tax breaks violates federal law and puts the state at risk of losing critical funding from the Federal Aviation Administration."" Label: true  Evaluate the truthfulness of the following statement: ""The U.S. Government has been spending billions of dollars on the war in Afghanistan, but the country is still in a state of chaos.""  The following speaker made the"
