"statement","true_label","prompt","model_output"
"Corrupt political bosses. Money laundering. Fraud. Its just another day at the office for Vin Gopal.","pants-fire","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""Corrupt political bosses. Money laundering. Fraud. Its just another day at the office for Vin Gopal.""  The following speaker made the above statement: new-jersey-republican-state-committee. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""Corrupt political bosses. Money laundering. Fraud. Its just another day at the office for Vin Gopal.""  The following speaker made the above statement: new-jersey-republican-state-committee. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 2. Mostly-True  **Explanation:** While the statement does mention several concerning issues like political corruption, money laundering, and fraud, it is not entirely accurate to claim that it is a ""just another day at the office"" for Vin Gopal. The statement provides specific examples and data points to support its claims, suggesting a more substantial issue than a simple oversight."
"These people that we were going to deport for good reason ended up becoming citizens. Ended up becoming citizens. And it was 800. And now it turns out it might be 1,800, and they dont even know.","mostly-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""These people that we were going to deport for good reason ended up becoming citizens. Ended up becoming citizens. And it was 800. And now it turns out it might be 1,800, and they dont even know.""  The following speaker made the above statement: donald-trump. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""These people that we were going to deport for good reason ended up becoming citizens. Ended up becoming citizens. And it was 800. And now it turns out it might be 1,800, and they dont even know.""  The following speaker made the above statement: donald-trump. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 3. Mostly-True  **Explanation:** While the statement is not entirely false, there is some evidence to support the claim. The fact that the number of people who became citizens after being deported is significant is a testament to the issue. However, the fact that the number is not consistent with the original claim of 800 is a reason to be cautious."
"According to an article in the Economist magazine, Americans are guaranteed to live above the poverty line if they graduate from high school, keep their first job for over a year and get and stay married.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""According to an article in the Economist magazine, Americans are guaranteed to live above the poverty line if they graduate from high school, keep their first job for over a year and get and stay married.""  The following speaker made the above statement: barry-smitherman. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""According to an article in the Economist magazine, Americans are guaranteed to live above the poverty line if they graduate from high school, keep their first job for over a year and get and stay married.""  The following speaker made the above statement: barry-smitherman. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 3. Mostly-True  **Explanation:** The statement is mostly true, as it is not entirely false. The statement is not entirely false because it is not a denial of the claim, but rather a statement about the likelihood of the claim being true."
"We (in Illinois) have the fifth-highest tax burden in the country.","mostly-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""We (in Illinois) have the fifth-highest tax burden in the country.""  The following speaker made the above statement: christine-radogno. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""We (in Illinois) have the fifth-highest tax burden in the country.""  The following speaker made the above statement: christine-radogno. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 2. Mostly-True  **Explanation:** While the statement is not entirely false, it is not entirely true. While Illinois does have the fifth-highest tax burden in the country, the statement is not entirely accurate as it does not account for the fact that other states have higher tax burdens."
"Says the New York Giants train in New Jersey, they play in New Jersey and most of their players live in New Jersey.","true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""Says the New York Giants train in New Jersey, they play in New Jersey and most of their players live in New Jersey.""  The following speaker made the above statement: chris-christie. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""Says the New York Giants train in New Jersey, they play in New Jersey and most of their players live in New Jersey.""  The following speaker made the above statement: chris-christie. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 2. Mostly-True  **Explanation:** The statement is mostly true, as the New York Giants do train in New Jersey and play in New Jersey. However, it is not entirely true, as the team does not play all of its games in New Jersey."
"In Chicago, theyve had thousands of shootings, thousands since Jan. 1. Thousands of shootings.","true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""In Chicago, theyve had thousands of shootings, thousands since Jan. 1. Thousands of shootings.""  The following speaker made the above statement: donald-trump. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""In Chicago, theyve had thousands of shootings, thousands since Jan. 1. Thousands of shootings.""  The following speaker made the above statement: donald-trump. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 3. Mostly-True  **Explanation:** While the speaker's claim does mention a significant number of shootings in Chicago, it is not entirely accurate to claim that ""thousands of shootings"" have occurred since Jan. 1. The context and source of the information are crucial in determining the veracity of the statement."
"If you have a union job, youre making on average $950 a week. If you have a non-union job, youre making $750 a week.","mostly-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""If you have a union job, youre making on average $950 a week. If you have a non-union job, youre making $750 a week.""  The following speaker made the above statement: thomas-perez. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""If you have a union job, youre making on average $950 a week. If you have a non-union job, youre making $750 a week.""  The following speaker made the above statement: thomas-perez. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 2. Mostly-True  **Explanation:** The statement is mostly true, but it is not entirely accurate. While it is true that the average salary for union workers is higher than the average salary for non-union workers, the difference is not as large as the speaker suggests."
"We flood communities with so many guns that it is easier for a teenager to buy a Glock than get his hands on a computer or even a book.","barely-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""We flood communities with so many guns that it is easier for a teenager to buy a Glock than get his hands on a computer or even a book.""  The following speaker made the above statement: barack-obama. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""We flood communities with so many guns that it is easier for a teenager to buy a Glock than get his hands on a computer or even a book.""  The following speaker made the above statement: barack-obama. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 3. Mostly-True  **Explanation:** The statement is mostly true. While it is not technically correct to say that communities are flooded with guns, there is a significant amount of evidence to support the claim that gun violence is a major issue in many communities. Additionally, the claim is supported by the fact that the speaker is a democrat who would likely be more concerned about gun control than a Republican."
"Says Mitt Romney flip-flopped on a taxpayer protection pledge.","true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""Says Mitt Romney flip-flopped on a taxpayer protection pledge.""  The following speaker made the above statement: democratic-national-committee. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""Says Mitt Romney flip-flopped on a taxpayer protection pledge.""  The following speaker made the above statement: democratic-national-committee. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 3. Mostly-True  **Explanation:** The statement is mostly true. While Mitt Romney did flip-flop on certain tax-related issues during his presidency, there is evidence to suggest that he has consistently supported taxpayer protection policies. Additionally, the increase in college grades is well-documented and supported by various sources."
"Gerry Connolly and his fellow Democrats went on a spending spree and now their credit card is maxed out.","barely-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""Gerry Connolly and his fellow Democrats went on a spending spree and now their credit card is maxed out.""  The following speaker made the above statement: national-republican-congressional-committee. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""Gerry Connolly and his fellow Democrats went on a spending spree and now their credit card is maxed out.""  The following speaker made the above statement: national-republican-congressional-committee. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 2. Mostly-True  **Explanation:** While the statement does mention that Gerry Connolly and his fellow Democrats have maxed out their credit cards, it does not provide any evidence to support this claim. The context does not provide any information about the amount of money they have spent or the purpose of the spending spree. Therefore, it is more likely to be a half-true statement than a true statement."
"In the United States, 50 percent of social services are provided by the Catholic church.","false","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""In the United States, 50 percent of social services are provided by the Catholic church.""  The following speaker made the above statement: frank-keating. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""In the United States, 50 percent of social services are provided by the Catholic church.""  The following speaker made the above statement: frank-keating. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 2. Mostly-True  **Explanation:** While the statement is not entirely false, it is not entirely true either. The claim is not entirely true because it is not accurate to say that 50 percent of social services in the United States are provided by the Catholic church."
"Jeff Mann has an ethics complaint against him alleging he used county workers for campaign work, which is an indictable offense.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""Jeff Mann has an ethics complaint against him alleging he used county workers for campaign work, which is an indictable offense.""  The following speaker made the above statement: vernon-jones. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""Jeff Mann has an ethics complaint against him alleging he used county workers for campaign work, which is an indictable offense.""  The following speaker made the above statement: vernon-jones. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 3. Mostly-True  **Explanation:** While the statement is technically true, it is not entirely accurate. Jeff Mann has not been formally charged with any wrongdoing, and the specific charges against him are not specified in the context. Therefore, the claim is mostly true."
"Central Falls schools are overfunded by state money by as much as $8 million.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""Central Falls schools are overfunded by state money by as much as $8 million.""  The following speaker made the above statement: daniel-mckee. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""Central Falls schools are overfunded by state money by as much as $8 million.""  The following speaker made the above statement: daniel-mckee. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 2. Mostly-True  **Explanation:** While the statement does mention that Central Falls schools receive a significant amount of state funding, it is not clear to what extent this amount is. The statement does not provide specific evidence or data to support the claim that Central Falls schools are overfunded by $8 million."
"SaysHillary (Clinton) wants to increase the number (of Syrian refugees) by 500 percent.","mostly-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""SaysHillary (Clinton) wants to increase the number (of Syrian refugees) by 500 percent.""  The following speaker made the above statement: newt-gingrich. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""SaysHillary (Clinton) wants to increase the number (of Syrian refugees) by 500 percent.""  The following speaker made the above statement: newt-gingrich. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 3. Mostly-True  **Explanation:** While Hillary Clinton has expressed a desire to increase the number of Syrian refugees admitted to the US, the statement is not entirely accurate. The statement is mostly true, as it is not false and provides some factual information. However, it is not entirely accurate as it does not provide a complete picture of the issue."
"Weve used (generally accepted accounting principles) here in this building the last two years.","barely-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""Weve used (generally accepted accounting principles) here in this building the last two years.""  The following speaker made the above statement: dale-kooyenga. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""Weve used (generally accepted accounting principles) here in this building the last two years.""  The following speaker made the above statement: dale-kooyenga. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 2. Mostly-True  **Explanation:** While the statement is technically true, it is not entirely accurate. The statement is mostly true, as it is not entirely clear whether the speaker is referring to accounting principles generally accepted in the United States or specific accounting principles used in this building."
"Benzene has never been proven to be harmful.","pants-fire","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""Benzene has never been proven to be harmful.""  The following speaker made the above statement: rick-hardcastle. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""I have filed every disclosure that has ever been required."" Label: true  Statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960."" Label: true  Evaluate the truthfulness of the following statement: ""Benzene has never been proven to be harmful.""  The following speaker made the above statement: rick-hardcastle. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 3. Mostly-True  **Explanation:** While there is no scientific evidence to support the claim that benzene is not harmful, there is also no scientific evidence to support the claim that it is harmful. The claim is mostly true."
