"statement","true_label","prompt","model_output"
"Every four minutes, another American home or business goes solar.","true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Says a rape kit can be used to clean out women, basically like dilation and curettage."" Label: pants-fire  Statement: ""Republicans have already cut our neighborhood public schools three budgets in a row."" Label: barely-true  Statement: ""I kicked crooked cops and government officials off the public pension rolls."" Label: false  Evaluate the truthfulness of the following statement: ""Every four minutes, another American home or business goes solar.""  The following speaker made the above statement: barack-obama. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Says a rape kit can be used to clean out women, basically like dilation and curettage."" Label: pants-fire  Statement: ""Republicans have already cut our neighborhood public schools three budgets in a row."" Label: barely-true  Statement: ""I kicked crooked cops and government officials off the public pension rolls."" Label: false  Evaluate the truthfulness of the following statement: ""Every four minutes, another American home or business goes solar.""  The following speaker made the above statement: barack-obama. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 1. half-true  **Explanation:** The statement is not entirely false, as it is not clear whether Barack Obama actually made this claim."
"Were talking right now about a $12 billion hole in our current, so-called balanced state budget.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Says a rape kit can be used to clean out women, basically like dilation and curettage."" Label: pants-fire  Statement: ""Republicans have already cut our neighborhood public schools three budgets in a row."" Label: barely-true  Statement: ""I kicked crooked cops and government officials off the public pension rolls."" Label: false  Evaluate the truthfulness of the following statement: ""Were talking right now about a $12 billion hole in our current, so-called balanced state budget.""  The following speaker made the above statement: donna-howard. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Says a rape kit can be used to clean out women, basically like dilation and curettage."" Label: pants-fire  Statement: ""Republicans have already cut our neighborhood public schools three budgets in a row."" Label: barely-true  Statement: ""I kicked crooked cops and government officials off the public pension rolls."" Label: false  Evaluate the truthfulness of the following statement: ""Were talking right now about a $12 billion hole in our current, so-called balanced state budget.""  The following speaker made the above statement: donna-howard. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 2. Mostly-True  **Explanation:** The statement is mostly true. While a $12 billion hole in the state budget is a significant issue, it is not as large a hole as some might claim. The statement is also supported by the fact that the speaker is a democrat and would be more likely to support policies that would address the budget deficit."
"Says Ron Paul insisted FEMA should be shut down.","true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Says a rape kit can be used to clean out women, basically like dilation and curettage."" Label: pants-fire  Statement: ""Republicans have already cut our neighborhood public schools three budgets in a row."" Label: barely-true  Statement: ""I kicked crooked cops and government officials off the public pension rolls."" Label: false  Evaluate the truthfulness of the following statement: ""Says Ron Paul insisted FEMA should be shut down.""  The following speaker made the above statement: maureen-dowd. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Says a rape kit can be used to clean out women, basically like dilation and curettage."" Label: pants-fire  Statement: ""Republicans have already cut our neighborhood public schools three budgets in a row."" Label: barely-true  Statement: ""I kicked crooked cops and government officials off the public pension rolls."" Label: false  Evaluate the truthfulness of the following statement: ""Says Ron Paul insisted FEMA should be shut down.""  The following speaker made the above statement: maureen-dowd. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 2. Mostly-True  **Explanation:** Ron Paul is a vocal critic of FEMA and has frequently called for its shutdown. However, it is important to note that his statements are often taken out of context or used to further his political agenda. In this case, there is some evidence to support the claim that Paul does have a strong stance on FEMA, but it is not clear that his statement is entirely accurate."
"Under President Barack Obamas watch, oil production on federal lands has decreased 14 percent over the past year.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Says a rape kit can be used to clean out women, basically like dilation and curettage."" Label: pants-fire  Statement: ""Republicans have already cut our neighborhood public schools three budgets in a row."" Label: barely-true  Statement: ""I kicked crooked cops and government officials off the public pension rolls."" Label: false  Evaluate the truthfulness of the following statement: ""Under President Barack Obamas watch, oil production on federal lands has decreased 14 percent over the past year.""  The following speaker made the above statement: jack-kingston. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Says a rape kit can be used to clean out women, basically like dilation and curettage."" Label: pants-fire  Statement: ""Republicans have already cut our neighborhood public schools three budgets in a row."" Label: barely-true  Statement: ""I kicked crooked cops and government officials off the public pension rolls."" Label: false  Evaluate the truthfulness of the following statement: ""Under President Barack Obamas watch, oil production on federal lands has decreased 14 percent over the past year.""  The following speaker made the above statement: jack-kingston. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 3. Mostly-True  **Explanation:** The statement is mostly true. While there has been a decrease in oil production on federal lands, it is not a significant decrease and has been offset by increased production on other lands."
"In her first appellate argument, Ms. Kagan told the court that the speech and press guarantees in the First Amendment would allow the federal government to ban the publication of pamphlets discussing political issues before an election.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Says a rape kit can be used to clean out women, basically like dilation and curettage."" Label: pants-fire  Statement: ""Republicans have already cut our neighborhood public schools three budgets in a row."" Label: barely-true  Statement: ""I kicked crooked cops and government officials off the public pension rolls."" Label: false  Evaluate the truthfulness of the following statement: ""In her first appellate argument, Ms. Kagan told the court that the speech and press guarantees in the First Amendment would allow the federal government to ban the publication of pamphlets discussing political issues before an election.""  The following speaker made the above statement: jeff-sessions. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Says a rape kit can be used to clean out women, basically like dilation and curettage."" Label: pants-fire  Statement: ""Republicans have already cut our neighborhood public schools three budgets in a row."" Label: barely-true  Statement: ""I kicked crooked cops and government officials off the public pension rolls."" Label: false  Evaluate the truthfulness of the following statement: ""In her first appellate argument, Ms. Kagan told the court that the speech and press guarantees in the First Amendment would allow the federal government to ban the publication of pamphlets discussing political issues before an election.""  The following speaker made the above statement: jeff-sessions. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 3. Mostly-True  **Explanation:** The statement is mostly true. While the First Amendment does guarantee freedom of speech, it also has limitations when it comes to inciting violence or advocating illegal activities. The passage argues that the speech and press guarantees do not extend to pamphlets discussing political issues before an election."
"Says Barack Obama has pension investments that include Chinese firms, and investments through a Caymans trust.","mostly-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Says a rape kit can be used to clean out women, basically like dilation and curettage."" Label: pants-fire  Statement: ""Republicans have already cut our neighborhood public schools three budgets in a row."" Label: barely-true  Statement: ""I kicked crooked cops and government officials off the public pension rolls."" Label: false  Evaluate the truthfulness of the following statement: ""Says Barack Obama has pension investments that include Chinese firms, and investments through a Caymans trust.""  The following speaker made the above statement: mitt-romney. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Says a rape kit can be used to clean out women, basically like dilation and curettage."" Label: pants-fire  Statement: ""Republicans have already cut our neighborhood public schools three budgets in a row."" Label: barely-true  Statement: ""I kicked crooked cops and government officials off the public pension rolls."" Label: false  Evaluate the truthfulness of the following statement: ""Says Barack Obama has pension investments that include Chinese firms, and investments through a Caymans trust.""  The following speaker made the above statement: mitt-romney. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 2. Mostly-True  **Explanation:** The statement is mostly true. While it is not explicitly stated that Barack Obama has investments in Chinese firms or through a Caymans trust, there is evidence to suggest that he has taken investments that could be considered risky or beneficial to foreign entities."
"Says Sen. Thad Cochran voted to spend hundreds of millions of dollars on ... the Bridge to Nowhere in Alaska instead of shifting the money to repair a bridge damaged by Hurricane Katrina.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Says a rape kit can be used to clean out women, basically like dilation and curettage."" Label: pants-fire  Statement: ""Republicans have already cut our neighborhood public schools three budgets in a row."" Label: barely-true  Statement: ""I kicked crooked cops and government officials off the public pension rolls."" Label: false  Evaluate the truthfulness of the following statement: ""Says Sen. Thad Cochran voted to spend hundreds of millions of dollars on ... the Bridge to Nowhere in Alaska instead of shifting the money to repair a bridge damaged by Hurricane Katrina.""  The following speaker made the above statement: chris-chocola. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Says a rape kit can be used to clean out women, basically like dilation and curettage."" Label: pants-fire  Statement: ""Republicans have already cut our neighborhood public schools three budgets in a row."" Label: barely-true  Statement: ""I kicked crooked cops and government officials off the public pension rolls."" Label: false  Evaluate the truthfulness of the following statement: ""Says Sen. Thad Cochran voted to spend hundreds of millions of dollars on ... the Bridge to Nowhere in Alaska instead of shifting the money to repair a bridge damaged by Hurricane Katrina.""  The following speaker made the above statement: chris-chocola. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 2. Mostly-True  **Explanation:** The statement is mostly true. While Sen. Thad Cochran did vote to allocate significant funds to the Bridge to Nowhere project, it was a much larger amount than the $300 million allocated to the Katrina repair."
"A study showed that President Barack Obamas health-care reforms will devastate Wisconsin by pushing people off employer-sponsored insurance, driving up premiums, increasing dependency and making 122,000 people ineligible for Medicaid.","false","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Says a rape kit can be used to clean out women, basically like dilation and curettage."" Label: pants-fire  Statement: ""Republicans have already cut our neighborhood public schools three budgets in a row."" Label: barely-true  Statement: ""I kicked crooked cops and government officials off the public pension rolls."" Label: false  Evaluate the truthfulness of the following statement: ""A study showed that President Barack Obamas health-care reforms will devastate Wisconsin by pushing people off employer-sponsored insurance, driving up premiums, increasing dependency and making 122,000 people ineligible for Medicaid.""  The following speaker made the above statement: scott-walker. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Says a rape kit can be used to clean out women, basically like dilation and curettage."" Label: pants-fire  Statement: ""Republicans have already cut our neighborhood public schools three budgets in a row."" Label: barely-true  Statement: ""I kicked crooked cops and government officials off the public pension rolls."" Label: false  Evaluate the truthfulness of the following statement: ""A study showed that President Barack Obamas health-care reforms will devastate Wisconsin by pushing people off employer-sponsored insurance, driving up premiums, increasing dependency and making 122,000 people ineligible for Medicaid.""  The following speaker made the above statement: scott-walker. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 3. Mostly-True  **Explanation:** The statement is mostly true. While the claim does not explicitly state that President Barack Obama's health-care reforms will devastate Wisconsin, it does make a valid point about the potential impact of such reforms on the state's economy and healthcare system."
"Says Ted Cruz represents a Chinese company found guilty of stealing blueprints from an American manufacturer.","mostly-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Says a rape kit can be used to clean out women, basically like dilation and curettage."" Label: pants-fire  Statement: ""Republicans have already cut our neighborhood public schools three budgets in a row."" Label: barely-true  Statement: ""I kicked crooked cops and government officials off the public pension rolls."" Label: false  Evaluate the truthfulness of the following statement: ""Says Ted Cruz represents a Chinese company found guilty of stealing blueprints from an American manufacturer.""  The following speaker made the above statement: david-dewhurst. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Says a rape kit can be used to clean out women, basically like dilation and curettage."" Label: pants-fire  Statement: ""Republicans have already cut our neighborhood public schools three budgets in a row."" Label: barely-true  Statement: ""I kicked crooked cops and government officials off the public pension rolls."" Label: false  Evaluate the truthfulness of the following statement: ""Says Ted Cruz represents a Chinese company found guilty of stealing blueprints from an American manufacturer.""  The following speaker made the above statement: david-dewhurst. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 2. Mostly-True  **Explanation:** The statement is mostly true. While it is not explicitly false, it is not entirely accurate either. The claim is not entirely false, as it is not clear that Ted Cruz represents a Chinese company found guilty of stealing blueprints."
"If you look at last year's presidential campaign, ""you can't find a mention of public option.""","mostly-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Says a rape kit can be used to clean out women, basically like dilation and curettage."" Label: pants-fire  Statement: ""Republicans have already cut our neighborhood public schools three budgets in a row."" Label: barely-true  Statement: ""I kicked crooked cops and government officials off the public pension rolls."" Label: false  Evaluate the truthfulness of the following statement: ""If you look at last year's presidential campaign, ""you can't find a mention of public option.""""  The following speaker made the above statement: joe-lieberman. Additionally, the above speaker belongs to the party: independent  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Says a rape kit can be used to clean out women, basically like dilation and curettage."" Label: pants-fire  Statement: ""Republicans have already cut our neighborhood public schools three budgets in a row."" Label: barely-true  Statement: ""I kicked crooked cops and government officials off the public pension rolls."" Label: false  Evaluate the truthfulness of the following statement: ""If you look at last year's presidential campaign, ""you can't find a mention of public option.""""  The following speaker made the above statement: joe-lieberman. Additionally, the above speaker belongs to the party: independent  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 3. Mostly-True  **Explanation:** The statement is mostly true. While there is no explicit mention of public option in last year's presidential campaign, the context suggests that the speaker is implying the absence of a public option for presidential candidates."
"With a stroke of a pen, the (U.S. Supreme Court) decided to overrule the 100-year-old ban on corporate expenditures.","barely-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Says a rape kit can be used to clean out women, basically like dilation and curettage."" Label: pants-fire  Statement: ""Republicans have already cut our neighborhood public schools three budgets in a row."" Label: barely-true  Statement: ""I kicked crooked cops and government officials off the public pension rolls."" Label: false  Evaluate the truthfulness of the following statement: ""With a stroke of a pen, the (U.S. Supreme Court) decided to overrule the 100-year-old ban on corporate expenditures.""  The following speaker made the above statement: charles-schumer. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Says a rape kit can be used to clean out women, basically like dilation and curettage."" Label: pants-fire  Statement: ""Republicans have already cut our neighborhood public schools three budgets in a row."" Label: barely-true  Statement: ""I kicked crooked cops and government officials off the public pension rolls."" Label: false  Evaluate the truthfulness of the following statement: ""With a stroke of a pen, the (U.S. Supreme Court) decided to overrule the 100-year-old ban on corporate expenditures.""  The following speaker made the above statement: charles-schumer. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 3. Mostly-True  **Explanation:** The statement is mostly true. While the Supreme Court has ruled on corporate spending in the past, the specific case cited is an exception to that rule."
"Says Rick Scott oversaw the largest Medicare fraud in the nations history.","mostly-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Says a rape kit can be used to clean out women, basically like dilation and curettage."" Label: pants-fire  Statement: ""Republicans have already cut our neighborhood public schools three budgets in a row."" Label: barely-true  Statement: ""I kicked crooked cops and government officials off the public pension rolls."" Label: false  Evaluate the truthfulness of the following statement: ""Says Rick Scott oversaw the largest Medicare fraud in the nations history.""  The following speaker made the above statement: florida-democratic-party. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Says a rape kit can be used to clean out women, basically like dilation and curettage."" Label: pants-fire  Statement: ""Republicans have already cut our neighborhood public schools three budgets in a row."" Label: barely-true  Statement: ""I kicked crooked cops and government officials off the public pension rolls."" Label: false  Evaluate the truthfulness of the following statement: ""Says Rick Scott oversaw the largest Medicare fraud in the nations history.""  The following speaker made the above statement: florida-democratic-party. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 3. mostly-true  **Explanation:** The statement is mostly true. While Rick Scott was the subject of an investigation into potential Medicare fraud, it is not clear that he was found guilty of any crime."
"Says New Jersey has fewer jobs since Gov. Chris Christie took office.","false","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Says a rape kit can be used to clean out women, basically like dilation and curettage."" Label: pants-fire  Statement: ""Republicans have already cut our neighborhood public schools three budgets in a row."" Label: barely-true  Statement: ""I kicked crooked cops and government officials off the public pension rolls."" Label: false  Evaluate the truthfulness of the following statement: ""Says New Jersey has fewer jobs since Gov. Chris Christie took office.""  The following speaker made the above statement: joshua-henne. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Says a rape kit can be used to clean out women, basically like dilation and curettage."" Label: pants-fire  Statement: ""Republicans have already cut our neighborhood public schools three budgets in a row."" Label: barely-true  Statement: ""I kicked crooked cops and government officials off the public pension rolls."" Label: false  Evaluate the truthfulness of the following statement: ""Says New Jersey has fewer jobs since Gov. Chris Christie took office.""  The following speaker made the above statement: joshua-henne. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 2. Mostly-True  **Explanation:** The statement is mostly true. While it is not an exact claim, it is close and suggests a decrease in job opportunities in New Jersey under Gov. Chris Christie."
"Rosalyn Dance voted against President Obamas Medicaid expansion.","barely-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Says a rape kit can be used to clean out women, basically like dilation and curettage."" Label: pants-fire  Statement: ""Republicans have already cut our neighborhood public schools three budgets in a row."" Label: barely-true  Statement: ""I kicked crooked cops and government officials off the public pension rolls."" Label: false  Evaluate the truthfulness of the following statement: ""Rosalyn Dance voted against President Obamas Medicaid expansion.""  The following speaker made the above statement: joe-morrissey. Additionally, the above speaker belongs to the party: independent  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Says a rape kit can be used to clean out women, basically like dilation and curettage."" Label: pants-fire  Statement: ""Republicans have already cut our neighborhood public schools three budgets in a row."" Label: barely-true  Statement: ""I kicked crooked cops and government officials off the public pension rolls."" Label: false  Evaluate the truthfulness of the following statement: ""Rosalyn Dance voted against President Obamas Medicaid expansion.""  The following speaker made the above statement: joe-morrissey. Additionally, the above speaker belongs to the party: independent  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  **Judgment:** 2. Mostly-True  **Explanation:** The statement is mostly true. While it is not explicitly stated that Rosalyn Dance voted against President Obama's Medicaid expansion, there is evidence to suggest that she is a vocal critic of the policy. Additionally, the speaker's affiliation with the independent party suggests that they may have a vested interest in seeing Medicaid expansion fail."
