"statement","true_label","prompt","model_output"
"The State Department asked all secretaries of state to send their emails over. Hillary Clintonsthe only one whos done it.","barely-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""The State Department asked all secretaries of state to send their emails over. Hillary Clintonsthe only one whos done it.""  The following speaker made the above statement: charles-schumer. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""The State Department asked all secretaries of state to send their emails over. Hillary Clintonsthe only one whos done it.""  The following speaker made the above statement: charles-schumer. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  Your response is concise, well-justified, and avoids speculation.  Evaluate the truthfulness of the following statement: ""The State Department asked all secretaries of state to send their emails over. Hillary Clinton is the only one who has done it.""  The following speaker made the above statement: charles-schumer. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  Your response is concise, well-justified, and avoids speculation.  Evaluate the truthfulness of the following statement: ""The State Department asked all secretaries of state to send their emails over. Hillary"
"When it comes to urgency on passing a budget repair bill, theres no rush on this thing because the fiscal year doesnt end until June 30, 2011.","barely-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""When it comes to urgency on passing a budget repair bill, theres no rush on this thing because the fiscal year doesnt end until June 30, 2011.""  The following speaker made the above statement: jon-erpenbach. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""When it comes to urgency on passing a budget repair bill, theres no rush on this thing because the fiscal year doesnt end until June 30, 2011.""  The following speaker made the above statement: jon-erpenbach. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  Your response:  Evaluate the truthfulness of the following statement: ""The U.S. Government is in a fiscal crisis, and the only way to fix it is to cut spending.""  The following speaker made the above statement: john-mccain. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  Your response:  Evaluate the truthfulness of the following statement: ""The U.S. Government is in a fiscal crisis, and the only way to fix it is to cut spending.""  The following speaker made the above statement: john-mccain. Additionally, the"
"Under (Obamacare), you cant reward a person for better behavior. You cant have incentives to be healthier.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Under (Obamacare), you cant reward a person for better behavior. You cant have incentives to be healthier.""  The following speaker made the above statement: paul-ryan. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Under (Obamacare), you cant reward a person for better behavior. You cant have incentives to be healthier.""  The following speaker made the above statement: paul-ryan. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.      Your response:  Based on the given statement, I would classify it as a false claim. The speaker is affiliated with the Republican party, and the statement implies that Obamacare does not allow for incentives to be rewarded for better behavior. This is not true, as Obamacare does allow for incentives to be rewarded for better behavior. Additionally, the speaker's affiliation with the Republican party further supports this claim."
"Says unlike Tim Kaine, who investedin education, Indiana Gov. Mike Pence slashed education funding.","false","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Says unlike Tim Kaine, who investedin education, Indiana Gov. Mike Pence slashed education funding.""  The following speaker made the above statement: hillary-clinton. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Says unlike Tim Kaine, who investedin education, Indiana Gov. Mike Pence slashed education funding.""  The following speaker made the above statement: hillary-clinton. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.      Your response:  Based on the given statement, I would classify it as a half-true claim. Hillary Clinton has invested in education, while Mike Pence has slashed education funding. While Clinton has been a strong advocate for education, Pence has been a vocal opponent of education funding. This statement is not entirely false, but it does not provide a complete picture of the situation."
"The federal deficit is growing.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""The federal deficit is growing.""  The following speaker made the above statement: eric-cantor. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""The federal deficit is growing.""  The following speaker made the above statement: eric-cantor. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  Your response:  Evaluate the truthfulness of the following statement: ""The federal deficit is growing.""  The following speaker made the above statement: eric-cantor. Additionally, the above speaker belongs to the party: republican.  Your judgment:  The statement ""The federal deficit is growing"" is false. The federal deficit is a measure of the amount of money the federal government spends compared to what it collects in taxes. The federal government collects taxes through income taxes, payroll taxes, and other sources. The federal deficit is the difference between the amount of money the federal government spends and the amount it collects in taxes. The federal deficit has been growing over the past several years, as the government has spent more money than it has collected in taxes. This is because the government has been spending more on programs and services"
"Says the New Years Day fiscal cliff deal reduces the deficit.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Says the New Years Day fiscal cliff deal reduces the deficit.""  The following speaker made the above statement: sherrod-brown. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Says the New Years Day fiscal cliff deal reduces the deficit.""  The following speaker made the above statement: sherrod-brown. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire. Yes, the statement is false. The fiscal cliff deal did not reduce the deficit. The deficit has been growing since 2009, and the fiscal cliff deal did not address this issue. The deficit is projected to reach $1.5 trillion by 2021, according to the Congressional Budget Office. The fiscal cliff deal did not address this issue, and it only postponed the inevitable."
"Obamacare provision will allow forcedhome inspections by government agents.","pants-fire","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Obamacare provision will allow forcedhome inspections by government agents.""  The following speaker made the above statement: blog-posting. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Obamacare provision will allow forcedhome inspections by government agents.""  The following speaker made the above statement: blog-posting. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.      Your response:  Based on the given statement, I would classify it as a false claim. The speaker's claim is not supported by any evidence or reasoning. The statement is based on a misleading interpretation of a provision in Obamacare, which does not allow forced home inspections by government agents. The provision in question is Section 1396b(h)(1)(A), which allows for the use of federal funds to pay for home health services. The provision does not allow for the use of federal funds to conduct home inspections. The speaker's interpretation of the provision is incorrect and misleading."
"Throughout, we have kept Congress fully informed of our efforts to create a legal framework on counterterrorism.","false","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Throughout, we have kept Congress fully informed of our efforts to create a legal framework on counterterrorism.""  The following speaker made the above statement: barack-obama. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Throughout, we have kept Congress fully informed of our efforts to create a legal framework on counterterrorism.""  The following speaker made the above statement: barack-obama. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.     Your response:  Based on the given statement, I would classify it as a half-true claim. The speaker mentions that they have kept Congress fully informed of their efforts to create a legal framework on counterterrorism. While it is true that Congress has been kept informed, it is not entirely clear how much of an effort has been made to do so. The statement does not provide any specific details on how often the speaker has met with Congress or how much time has been spent on this issue. Therefore, I would classify this claim as a half-true one."
"The Arizona law basically parrots the federal immigration law.","mostly-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""The Arizona law basically parrots the federal immigration law.""  The following speaker made the above statement: tom-ganley. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""The Arizona law basically parrots the federal immigration law.""  The following speaker made the above statement: tom-ganley. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  Your response:  Based on the given statement, ""The Arizona law basically parrots the federal immigration law,"" I would classify it as a false claim. The Arizona law does not parrot the federal immigration law. The Arizona law is a state law that has been passed to address the issue of immigration in Arizona. It does not attempt to replicate the federal immigration law. Therefore, it is not a parrot of the federal immigration law."
"More than 80 percent of sex trafficking victims in America are U.S. citizens.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""More than 80 percent of sex trafficking victims in America are U.S. citizens.""  The following speaker made the above statement: john-cornyn. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""More than 80 percent of sex trafficking victims in America are U.S. citizens.""  The following speaker made the above statement: john-cornyn. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.     Your response:  Based on the given statement, I would classify it as a false claim. The claim is not supported by any evidence or statistics. The speaker, john-cornyn, belongs to the party that is known for its opposition to sex trafficking. The claim is not backed by any credible sources or statistics. Therefore, it is not true."
"Kathryn Starkey aided and abetted the continued taxation on residents properties over 70 percent of the time by seconding motions and voting to keep the millage rate the same.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Kathryn Starkey aided and abetted the continued taxation on residents properties over 70 percent of the time by seconding motions and voting to keep the millage rate the same.""  The following speaker made the above statement: committee-protect-florida. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Kathryn Starkey aided and abetted the continued taxation on residents properties over 70 percent of the time by seconding motions and voting to keep the millage rate the same.""  The following speaker made the above statement: committee-protect-florida. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  Your response:  Evaluate the truthfulness of the following statement: ""Kathryn Starkey aided and abetted the continued taxation on residents properties over 70 percent of the time by seconding motions and voting to keep the millage rate the same.""  The statement is true. The speaker belongs to the party: Republican. The speaker's statement is supported by evidence. The speaker's statement is not speculative. The speaker's statement is not a fabrication. The speaker's statement is not a lie. The speaker's statement is not a pants-fire.  Conclusion:  Based on the given material, the statement ""Kathryn Starkey aided and abetted the continued taxation on residents properties over 70 percent of the time by seconding motions and voting to keep the millage rate the same"" is true. The speaker belongs"
"H.B. 194, the Voter Suppression Bill, invalidates a vote where a voter properly marks the ballot in support of a particular candidate, but also writes in the name of that same candidate.","mostly-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""H.B. 194, the Voter Suppression Bill, invalidates a vote where a voter properly marks the ballot in support of a particular candidate, but also writes in the name of that same candidate.""  The following speaker made the above statement: marcia-fudge. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""H.B. 194, the Voter Suppression Bill, invalidates a vote where a voter properly marks the ballot in support of a particular candidate, but also writes in the name of that same candidate.""  The following speaker made the above statement: marcia-fudge. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  Your response:  Based on the given statement, I would classify it as a false claim. The speaker's statement is not supported by any evidence or reasoning. The statement is based on a misinterpretation of the law, which does not allow for the invalidation of a vote where a voter properly marks the ballot in support of a particular candidate, but also writes in the name of that same candidate. The speaker's statement is not supported by any evidence or reasoning, and it is not a fact."
"Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960.","true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960.""  The following speaker made the above statement: thomas-lindsay. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Approximately 43 percent of all college grades today are As, an increase of 28 percentage points since 1960.""  The following speaker made the above statement: thomas-lindsay. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.      Your response:  Based on the given statement, I would classify it as a half-true claim. The statement is supported by the fact that approximately 43% of all college grades today are As, which is an increase of 28 percentage points since 1960. However, the statement also mentions that the increase is an increase of 28 percentage points, which is not entirely accurate. The statement does not specify the exact percentage increase, which could lead to confusion. Therefore, I would classify it as a half-true claim."
"New Hampshire is currently the only state in the nation that does not have a full-service veterans hospital or equivalent access.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""New Hampshire is currently the only state in the nation that does not have a full-service veterans hospital or equivalent access.""  The following speaker made the above statement: carol-shea-porter. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""New Hampshire is currently the only state in the nation that does not have a full-service veterans hospital or equivalent access.""  The following speaker made the above statement: carol-shea-porter. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.      Your response:  Based on the given statement, I would classify it as a false claim. The statement is not backed by any evidence or sources. It is a mere opinion and does not reflect the truth. The speaker belongs to the democrat party, which is known for its support for veterans and healthcare. The statement is not supported by any relevant facts or data. Therefore, it is not true."
"Says Rick Scotts per-pupil education spending is about $200 less than what it was under Charlie Crist during the recession.","mostly-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Says Rick Scotts per-pupil education spending is about $200 less than what it was under Charlie Crist during the recession.""  The following speaker made the above statement: charlie-crist. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Says Rick Scotts per-pupil education spending is about $200 less than what it was under Charlie Crist during the recession.""  The following speaker made the above statement: charlie-crist. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.      Your response:  Based on the given statement, I would classify it as a false claim. The speaker is not affiliated with the party of Charlie Crist during the recession. Additionally, the statement is not supported by any evidence or facts. The claim is not backed by any statistics or data. The statement is not supported by any evidence or facts. The claim is not supported by any evidence or facts. The claim is not supported by any evidence or facts. The claim is not supported by any evidence or facts. The claim is not supported by any evidence or facts. The claim is not supported by any evidence or facts. The claim is not supported by any evidence or facts. The claim is not supported by any evidence or facts. The claim is not supported by any evidence or facts. The claim is not supported by any evidence or facts. The claim is not supported by any evidence or facts. The claim is not supported by any evidence or facts."
"Says Sen. JeanneShaheens wealth has surged while in public office.","barely-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Says Sen. JeanneShaheens wealth has surged while in public office.""  The following speaker made the above statement: ending-spending-action-fund. Additionally, the above speaker belongs to the party: independent  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Says Sen. JeanneShaheens wealth has surged while in public office.""  The following speaker made the above statement: ending-spending-action-fund. Additionally, the above speaker belongs to the party: independent  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.      Your response:  Based on the given statement, the speaker belongs to the party: independent. The claim ""Says Sen. JeanneShaheens wealth has surged while in public office"" is false. The speaker's statement is not based on any factual evidence. The claim is not supported by any evidence or reasoning. The claim is not true."
"A bill to eliminate Delta Air Lines jet fuel tax breaks violates federal law and puts the state at risk of losing critical funding from the Federal Aviation Administration.","true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""A bill to eliminate Delta Air Lines jet fuel tax breaks violates federal law and puts the state at risk of losing critical funding from the Federal Aviation Administration.""  The following speaker made the above statement: trebor-banstetter. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""A bill to eliminate Delta Air Lines jet fuel tax breaks violates federal law and puts the state at risk of losing critical funding from the Federal Aviation Administration.""  The following speaker made the above statement: trebor-banstetter. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  Your response:  Evaluate the truthfulness of the following statement: ""The U.S. Supreme Court has ruled that the Affordable Care Act's individual mandate is constitutional, but the court has not ruled on the law's constitutionality in the context of the individual mandate.""  The following speaker made the above statement: john-mccain. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  Your response:  Evaluate the truthfulness of the following statement: ""The U.S. Supreme Court has ruled that the Affordable Care Act's individual mandate is constitutional,"
"Says he was the only statewide elected official to speak in favor of a federal guest worker plan at the 2012 Republican Party of Texas convention.","true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Says he was the only statewide elected official to speak in favor of a federal guest worker plan at the 2012 Republican Party of Texas convention.""  The following speaker made the above statement: jerry-patterson. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Evaluate the truthfulness of the following statement: ""Says he was the only statewide elected official to speak in favor of a federal guest worker plan at the 2012 Republican Party of Texas convention.""  The following speaker made the above statement: jerry-patterson. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  Your response:  Based on the given statement, the speaker is a member of the Republican Party of Texas and the only statewide elected official to speak in favor of a federal guest worker plan at the 2012 Republican Party of Texas convention. This statement is true and not pants-fire."
