"statement","true_label","prompt","model_output"
"Says the Human Rights Campaign is secretly funded","barely-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Under Gov. Bob McDonnell, more jobs have been lost than created in Southside and Southwest Virginia."" Label: false  Statement: ""Says President Barack Obamas own economists say the stimulus cost $278K per job created."" Label: false  Statement: ""Says Texas unemployment rate has doubled on Rick Perrys watch."" Label: half-true  Evaluate the truthfulness of the following statement: ""Says the Human Rights Campaign is secretly funded""  The following speaker made the above statement: pat-mccrory. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Under Gov. Bob McDonnell, more jobs have been lost than created in Southside and Southwest Virginia."" Label: false  Statement: ""Says President Barack Obamas own economists say the stimulus cost $278K per job created."" Label: false  Statement: ""Says Texas unemployment rate has doubled on Rick Perrys watch."" Label: half-true  Evaluate the truthfulness of the following statement: ""Says the Human Rights Campaign is secretly funded""  The following speaker made the above statement: pat-mccrory. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  Statement: ""Says the Human Rights Campaign is secretly funded by the Koch brothers."" Label: false  Statement: ""Says the Human Rights Campaign is secretly funded by the Koch brothers."" Label: half-true  Evaluate the truthfulness of the following statement: ""Says the Human Rights Campaign is secretly funded by the Koch brothers""  The following speaker made the above statement: pat-mccrory. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  Statement: ""Says the Human Rights Campaign is secretly funded by the Koch brothers."" Label: false"
"The stock market has almost tripled since April of 2009.","mostly-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Under Gov. Bob McDonnell, more jobs have been lost than created in Southside and Southwest Virginia."" Label: false  Statement: ""Says President Barack Obamas own economists say the stimulus cost $278K per job created."" Label: false  Statement: ""Says Texas unemployment rate has doubled on Rick Perrys watch."" Label: half-true  Evaluate the truthfulness of the following statement: ""The stock market has almost tripled since April of 2009.""  The following speaker made the above statement: jim-webb. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Under Gov. Bob McDonnell, more jobs have been lost than created in Southside and Southwest Virginia."" Label: false  Statement: ""Says President Barack Obamas own economists say the stimulus cost $278K per job created."" Label: false  Statement: ""Says Texas unemployment rate has doubled on Rick Perrys watch."" Label: half-true  Evaluate the truthfulness of the following statement: ""The stock market has almost tripled since April of 2009.""  The following speaker made the above statement: jim-webb. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire. According to the given material, the speaker's statement is classified as a false claim."
"Each U.S. House member who voted to overhaul Social Security in 1983 was re-elected.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Under Gov. Bob McDonnell, more jobs have been lost than created in Southside and Southwest Virginia."" Label: false  Statement: ""Says President Barack Obamas own economists say the stimulus cost $278K per job created."" Label: false  Statement: ""Says Texas unemployment rate has doubled on Rick Perrys watch."" Label: half-true  Evaluate the truthfulness of the following statement: ""Each U.S. House member who voted to overhaul Social Security in 1983 was re-elected.""  The following speaker made the above statement: saxby-chambliss. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Under Gov. Bob McDonnell, more jobs have been lost than created in Southside and Southwest Virginia."" Label: false  Statement: ""Says President Barack Obamas own economists say the stimulus cost $278K per job created."" Label: false  Statement: ""Says Texas unemployment rate has doubled on Rick Perrys watch."" Label: half-true  Evaluate the truthfulness of the following statement: ""Each U.S. House member who voted to overhaul Social Security in 1983 was re-elected.""  The following speaker made the above statement: saxby-chambliss. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire."
"A Republican housing finance reform bill would eliminate a persons ability to obtain 15- and 30-year mortgages.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Under Gov. Bob McDonnell, more jobs have been lost than created in Southside and Southwest Virginia."" Label: false  Statement: ""Says President Barack Obamas own economists say the stimulus cost $278K per job created."" Label: false  Statement: ""Says Texas unemployment rate has doubled on Rick Perrys watch."" Label: half-true  Evaluate the truthfulness of the following statement: ""A Republican housing finance reform bill would eliminate a persons ability to obtain 15- and 30-year mortgages.""  The following speaker made the above statement: gwen-moore. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Under Gov. Bob McDonnell, more jobs have been lost than created in Southside and Southwest Virginia."" Label: false  Statement: ""Says President Barack Obamas own economists say the stimulus cost $278K per job created."" Label: false  Statement: ""Says Texas unemployment rate has doubled on Rick Perrys watch."" Label: half-true  Evaluate the truthfulness of the following statement: ""A Republican housing finance reform bill would eliminate a persons ability to obtain 15- and 30-year mortgages.""  The following speaker made the above statement: gwen-moore. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.fact-checking-assistant  Statement: ""A Republican housing finance reform bill would eliminate a person's ability to obtain 15- and 30-year mortgages."" Label: false  Statement: ""Says President Barack Obamas own economists say the stimulus cost $278K per job created."" Label: false  Statement: ""Says Texas unemployment rate has doubled on Rick Perry's watch."" Label: half-true  Evaluate the truthfulness of the following statement: ""A Republican housing finance reform bill would eliminate a person's ability to obtain 15- and 30-year mortgages.""  The following speaker made the above statement: gwen-moore. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one"
"Kay Bailey Hutchison was elected state treasurer, succeeding Ann Richards. Democrats then abolished the position ... Hutchison later became a U.S. senator.","false","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Under Gov. Bob McDonnell, more jobs have been lost than created in Southside and Southwest Virginia."" Label: false  Statement: ""Says President Barack Obamas own economists say the stimulus cost $278K per job created."" Label: false  Statement: ""Says Texas unemployment rate has doubled on Rick Perrys watch."" Label: half-true  Evaluate the truthfulness of the following statement: ""Kay Bailey Hutchison was elected state treasurer, succeeding Ann Richards. Democrats then abolished the position ... Hutchison later became a U.S. senator.""  The following speaker made the above statement: karl-rove. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Under Gov. Bob McDonnell, more jobs have been lost than created in Southside and Southwest Virginia."" Label: false  Statement: ""Says President Barack Obamas own economists say the stimulus cost $278K per job created."" Label: false  Statement: ""Says Texas unemployment rate has doubled on Rick Perrys watch."" Label: half-true  Evaluate the truthfulness of the following statement: ""Kay Bailey Hutchison was elected state treasurer, succeeding Ann Richards. Democrats then abolished the position ... Hutchison later became a U.S. senator.""  The following speaker made the above statement: karl-rove. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.fact-checking-assistant  Statement: ""Kay Bailey Hutchison was elected state treasurer, succeeding Ann Richards. Democrats then abolished the position ... Hutchison later became a U.S. senator.""  Label: false  Statement: ""Says President Barack Obamas own economists say the stimulus cost $278K per job created.""  Label: false  Statement: ""Says Texas unemployment rate has doubled on Rick Perry's watch.""  Label: half-true  Evaluate the truthfulness of the following statement: ""Says President Barack Obamas own economists say the stimulus cost $278K per job created.""  The following speaker made the above statement: karl-rove. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide"
"In his first meeting with University of Wisconsin System officials, Republican Governor elect Scott Walker told them to prepare for cuts.","false","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Under Gov. Bob McDonnell, more jobs have been lost than created in Southside and Southwest Virginia."" Label: false  Statement: ""Says President Barack Obamas own economists say the stimulus cost $278K per job created."" Label: false  Statement: ""Says Texas unemployment rate has doubled on Rick Perrys watch."" Label: half-true  Evaluate the truthfulness of the following statement: ""In his first meeting with University of Wisconsin System officials, Republican Governor elect Scott Walker told them to prepare for cuts.""  The following speaker made the above statement: one-wisconsin-now. Additionally, the above speaker belongs to the party: organization  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Under Gov. Bob McDonnell, more jobs have been lost than created in Southside and Southwest Virginia."" Label: false  Statement: ""Says President Barack Obamas own economists say the stimulus cost $278K per job created."" Label: false  Statement: ""Says Texas unemployment rate has doubled on Rick Perrys watch."" Label: half-true  Evaluate the truthfulness of the following statement: ""In his first meeting with University of Wisconsin System officials, Republican Governor elect Scott Walker told them to prepare for cuts.""  The following speaker made the above statement: one-wisconsin-now. Additionally, the above speaker belongs to the party: organization  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  Statement: ""In his first meeting with University of Wisconsin System officials, Republican Governor elect Scott Walker told them to prepare for cuts."" Label: false  Statement: ""Says President Barack Obamas own economists say the stimulus cost $278K per job created."" Label: false  Statement: ""Says Texas unemployment rate has doubled on Rick Perrys watch."" Label: half-true  Evaluate the truthfulness of the following statement: ""In his first meeting with University of Wisconsin System officials, Republican Governor elect Scott Walker told them to prepare for cuts.""  The following speaker made the above statement: one-wisconsin-now. Additionally, the above speaker belongs to the party: organization  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-"
"We have never gone a year in Virginia -- ever -- without passing a budget -- ever.","false","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Under Gov. Bob McDonnell, more jobs have been lost than created in Southside and Southwest Virginia."" Label: false  Statement: ""Says President Barack Obamas own economists say the stimulus cost $278K per job created."" Label: false  Statement: ""Says Texas unemployment rate has doubled on Rick Perrys watch."" Label: half-true  Evaluate the truthfulness of the following statement: ""We have never gone a year in Virginia -- ever -- without passing a budget -- ever.""  The following speaker made the above statement: ken-cuccinelli. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Under Gov. Bob McDonnell, more jobs have been lost than created in Southside and Southwest Virginia."" Label: false  Statement: ""Says President Barack Obamas own economists say the stimulus cost $278K per job created."" Label: false  Statement: ""Says Texas unemployment rate has doubled on Rick Perrys watch."" Label: half-true  Evaluate the truthfulness of the following statement: ""We have never gone a year in Virginia -- ever -- without passing a budget -- ever.""  The following speaker made the above statement: ken-cuccinelli. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.to answer this question, please provide a brief explanation of the speaker's statement and classify it as either false or true."
"Says only about 2 percent of gunsales in Virginia are not subject to background checks.","false","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Under Gov. Bob McDonnell, more jobs have been lost than created in Southside and Southwest Virginia."" Label: false  Statement: ""Says President Barack Obamas own economists say the stimulus cost $278K per job created."" Label: false  Statement: ""Says Texas unemployment rate has doubled on Rick Perrys watch."" Label: half-true  Evaluate the truthfulness of the following statement: ""Says only about 2 percent of gunsales in Virginia are not subject to background checks.""  The following speaker made the above statement: thomas-norment-jr. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Under Gov. Bob McDonnell, more jobs have been lost than created in Southside and Southwest Virginia."" Label: false  Statement: ""Says President Barack Obamas own economists say the stimulus cost $278K per job created."" Label: false  Statement: ""Says Texas unemployment rate has doubled on Rick Perrys watch."" Label: half-true  Evaluate the truthfulness of the following statement: ""Says only about 2 percent of gunsales in Virginia are not subject to background checks.""  The following speaker made the above statement: thomas-norment-jr. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.   Your response: 0. false  Statement: ""Says only about 2 percent of gunsales in Virginia are not subject to background checks."" Label: false  Evaluate the truthfulness of the following statement: ""Says President Barack Obamas own economists say the stimulus cost $278K per job created.""  The following speaker made the above statement: thomas-norment-jr. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.   Your response: 0. false  Statement: ""Says President Barack Obamas own economists say the stimulus cost $2"
"Says 90 percent of Americans and 74 percent of National Rifle Association members support background checks of gun purchasers.","true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Under Gov. Bob McDonnell, more jobs have been lost than created in Southside and Southwest Virginia."" Label: false  Statement: ""Says President Barack Obamas own economists say the stimulus cost $278K per job created."" Label: false  Statement: ""Says Texas unemployment rate has doubled on Rick Perrys watch."" Label: half-true  Evaluate the truthfulness of the following statement: ""Says 90 percent of Americans and 74 percent of National Rifle Association members support background checks of gun purchasers.""  The following speaker made the above statement: lee-leffingwell. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Under Gov. Bob McDonnell, more jobs have been lost than created in Southside and Southwest Virginia."" Label: false  Statement: ""Says President Barack Obamas own economists say the stimulus cost $278K per job created."" Label: false  Statement: ""Says Texas unemployment rate has doubled on Rick Perrys watch."" Label: half-true  Evaluate the truthfulness of the following statement: ""Says 90 percent of Americans and 74 percent of National Rifle Association members support background checks of gun purchasers.""  The following speaker made the above statement: lee-leffingwell. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.political-ad-fact-checking-assistant-training-assistant-training-assistant-training-assistant-training-assistant-training-assistant-training-assistant-training-assistant-training-assistant-training-assistant-training-assistant-training-assistant-training-assistant-training-assistant-training-assistant-training-assistant-training-assistant-training-assistant-training-assistant-training-assistant-training-assistant-training-assistant-training-assistant-training-assistant-training-assistant-training-assistant-training-assistant-training-assistant-training-assistant-training-assistant-training-assistant-training-assistant-training-assistant-training-assistant-training-assistant-training-assistant-training-assistant-training-assistant-training-"
"Illegal immigration costs our country more than $113 billion a year.","barely-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Under Gov. Bob McDonnell, more jobs have been lost than created in Southside and Southwest Virginia."" Label: false  Statement: ""Says President Barack Obamas own economists say the stimulus cost $278K per job created."" Label: false  Statement: ""Says Texas unemployment rate has doubled on Rick Perrys watch."" Label: half-true  Evaluate the truthfulness of the following statement: ""Illegal immigration costs our country more than $113 billion a year.""  The following speaker made the above statement: donald-trump. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Under Gov. Bob McDonnell, more jobs have been lost than created in Southside and Southwest Virginia."" Label: false  Statement: ""Says President Barack Obamas own economists say the stimulus cost $278K per job created."" Label: false  Statement: ""Says Texas unemployment rate has doubled on Rick Perrys watch."" Label: half-true  Evaluate the truthfulness of the following statement: ""Illegal immigration costs our country more than $113 billion a year.""  The following speaker made the above statement: donald-trump. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.based on the passage above, which statement is false according to the text material?"
"UW-Madison spent down reserves as it was told to do two years ago and, facing new state budget cuts, has no more reserves to spend down.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Under Gov. Bob McDonnell, more jobs have been lost than created in Southside and Southwest Virginia."" Label: false  Statement: ""Says President Barack Obamas own economists say the stimulus cost $278K per job created."" Label: false  Statement: ""Says Texas unemployment rate has doubled on Rick Perrys watch."" Label: half-true  Evaluate the truthfulness of the following statement: ""UW-Madison spent down reserves as it was told to do two years ago and, facing new state budget cuts, has no more reserves to spend down.""  The following speaker made the above statement: rebecca-blank. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Under Gov. Bob McDonnell, more jobs have been lost than created in Southside and Southwest Virginia."" Label: false  Statement: ""Says President Barack Obamas own economists say the stimulus cost $278K per job created."" Label: false  Statement: ""Says Texas unemployment rate has doubled on Rick Perrys watch."" Label: half-true  Evaluate the truthfulness of the following statement: ""UW-Madison spent down reserves as it was told to do two years ago and, facing new state budget cuts, has no more reserves to spend down.""  The following speaker made the above statement: rebecca-blank. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.according to the given material, the statement ""UW-Madison spent down reserves as it was told to do two years ago and, facing new state budget cuts, has no more reserves to spend down"" is false."
"In the health care bill, ""The 'Health Choices Commissioner' will decide health benefits for you. You will have no choice. None.""","pants-fire","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Under Gov. Bob McDonnell, more jobs have been lost than created in Southside and Southwest Virginia."" Label: false  Statement: ""Says President Barack Obamas own economists say the stimulus cost $278K per job created."" Label: false  Statement: ""Says Texas unemployment rate has doubled on Rick Perrys watch."" Label: half-true  Evaluate the truthfulness of the following statement: ""In the health care bill, ""The 'Health Choices Commissioner' will decide health benefits for you. You will have no choice. None.""""  The following speaker made the above statement: chain-email. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Under Gov. Bob McDonnell, more jobs have been lost than created in Southside and Southwest Virginia."" Label: false  Statement: ""Says President Barack Obamas own economists say the stimulus cost $278K per job created."" Label: false  Statement: ""Says Texas unemployment rate has doubled on Rick Perrys watch."" Label: half-true  Evaluate the truthfulness of the following statement: ""In the health care bill, ""The 'Health Choices Commissioner' will decide health benefits for you. You will have no choice. None.""""  The following speaker made the above statement: chain-email. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.Fact-checking Assistant: Based on the given statement, it is a false claim. The statement is not supported by any evidence or reasoning. The speaker belongs to the Republican party and claims that the ""Health Choices Commissioner"" will decide health benefits for the speaker. The claim is not supported by any evidence or reasoning. Therefore, it is a false claim."
"76 percent of Americans want a public health care option.","false","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Under Gov. Bob McDonnell, more jobs have been lost than created in Southside and Southwest Virginia."" Label: false  Statement: ""Says President Barack Obamas own economists say the stimulus cost $278K per job created."" Label: false  Statement: ""Says Texas unemployment rate has doubled on Rick Perrys watch."" Label: half-true  Evaluate the truthfulness of the following statement: ""76 percent of Americans want a public health care option.""  The following speaker made the above statement: progressive-change-campaign-committee. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Under Gov. Bob McDonnell, more jobs have been lost than created in Southside and Southwest Virginia."" Label: false  Statement: ""Says President Barack Obamas own economists say the stimulus cost $278K per job created."" Label: false  Statement: ""Says Texas unemployment rate has doubled on Rick Perrys watch."" Label: half-true  Evaluate the truthfulness of the following statement: ""76 percent of Americans want a public health care option.""  The following speaker made the above statement: progressive-change-campaign-committee. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire. According to the given material, the claim ""76 percent of Americans want a public health care option"" is classified as a half-true claim."
