"statement","true_label","prompt","model_output"
"On opposition to earmarks","true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Ronald Reagan did amnesty."" Label: true  Statement: ""83% of doctors have considered leaving the profession because of #Obamacare."" Label: false  Evaluate the truthfulness of the following statement: ""On opposition to earmarks""  The following speaker made the above statement: bill-johnson. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Ronald Reagan did amnesty."" Label: true  Statement: ""83% of doctors have considered leaving the profession because of #Obamacare."" Label: false  Evaluate the truthfulness of the following statement: ""On opposition to earmarks""  The following speaker made the above statement: bill-johnson. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire. ""On opposition to earmarks"" is a statement that is not true. The speaker belongs to the party that opposes earmarks. The claim ""On opposition to earmarks"" is not a fact."
"I have filed every disclosure that has ever been required.","true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Ronald Reagan did amnesty."" Label: true  Statement: ""83% of doctors have considered leaving the profession because of #Obamacare."" Label: false  Evaluate the truthfulness of the following statement: ""I have filed every disclosure that has ever been required.""  The following speaker made the above statement: gail-buckner. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Ronald Reagan did amnesty."" Label: true  Statement: ""83% of doctors have considered leaving the profession because of #Obamacare."" Label: false  Evaluate the truthfulness of the following statement: ""I have filed every disclosure that has ever been required.""  The following speaker made the above statement: gail-buckner. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire. ""Gail Buckner"" is a pseudonym. The speaker belongs to the party ""Democrat."" The claim ""I have filed every disclosure that has ever been required"" is false."
"Says she stood up to Gov. Scott Walker on tax cuts for wealthy corporations while her congressional opponent voted with Walker.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Ronald Reagan did amnesty."" Label: true  Statement: ""83% of doctors have considered leaving the profession because of #Obamacare."" Label: false  Evaluate the truthfulness of the following statement: ""Says she stood up to Gov. Scott Walker on tax cuts for wealthy corporations while her congressional opponent voted with Walker.""  The following speaker made the above statement: kelda-helen-roys. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Ronald Reagan did amnesty."" Label: true  Statement: ""83% of doctors have considered leaving the profession because of #Obamacare."" Label: false  Evaluate the truthfulness of the following statement: ""Says she stood up to Gov. Scott Walker on tax cuts for wealthy corporations while her congressional opponent voted with Walker.""  The following speaker made the above statement: kelda-helen-roys. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.statement: ""Ronald Reagan did amnesty."" Label: true  Statement: ""Ronald Reagan did amnesty."" Label: true  Statement: ""83% of doctors have considered leaving the profession because of #Obamacare."" Label: false  Evaluate the truthfulness of the following statement: ""Says she stood up to Gov. Scott Walker on tax cuts for wealthy corporations while her congressional opponent voted with Walker.""  The following speaker made the above statement: kelda-helen-roys. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire."
"We had people that were getting killed (in Benghazi), we had people who are willing to risk their lives to go save them, and somebody told them to stand down.","false","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Ronald Reagan did amnesty."" Label: true  Statement: ""83% of doctors have considered leaving the profession because of #Obamacare."" Label: false  Evaluate the truthfulness of the following statement: ""We had people that were getting killed (in Benghazi), we had people who are willing to risk their lives to go save them, and somebody told them to stand down.""  The following speaker made the above statement: jason-chaffetz. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Ronald Reagan did amnesty."" Label: true  Statement: ""83% of doctors have considered leaving the profession because of #Obamacare."" Label: false  Evaluate the truthfulness of the following statement: ""We had people that were getting killed (in Benghazi), we had people who are willing to risk their lives to go save them, and somebody told them to stand down.""  The following speaker made the above statement: jason-chaffetz. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.   Statement: ""Ronald Reagan did amnesty."" Label: true  Statement: ""83% of doctors have considered leaving the profession because of #Obamacare."" Label: false  Evaluate the truthfulness of the following statement: ""We had people that were getting killed (in Benghazi), we had people who are willing to risk their lives to go save them, and somebody told them to stand down.""  The following speaker made the above statement: jason-chaffetz. Additionally, the above speaker belongs to the party: republican.  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.   Statement: ""Ronald Reagan did am"
"Even after collective bargaining reforms, most Wisconsin public employees are still paying about 12 to 13 percent of their health insurance premiums, while most state residents who work in the private sector pay 20 to 25 percent.","mostly-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Ronald Reagan did amnesty."" Label: true  Statement: ""83% of doctors have considered leaving the profession because of #Obamacare."" Label: false  Evaluate the truthfulness of the following statement: ""Even after collective bargaining reforms, most Wisconsin public employees are still paying about 12 to 13 percent of their health insurance premiums, while most state residents who work in the private sector pay 20 to 25 percent.""  The following speaker made the above statement: scott-walker. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Ronald Reagan did amnesty."" Label: true  Statement: ""83% of doctors have considered leaving the profession because of #Obamacare."" Label: false  Evaluate the truthfulness of the following statement: ""Even after collective bargaining reforms, most Wisconsin public employees are still paying about 12 to 13 percent of their health insurance premiums, while most state residents who work in the private sector pay 20 to 25 percent.""  The following speaker made the above statement: scott-walker. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.  Statement: ""Ronald Reagan did amnesty."" Label: true  Statement: ""83% of doctors have considered leaving the profession because of #Obamacare."" Label: false  Evaluate the truthfulness of the following statement: ""Even after collective bargaining reforms, most Wisconsin public employees are still paying about 12 to 13 percent of their health insurance premiums, while most state residents who work in the private sector pay 20 to 25 percent.""  The following speaker made the above statement: scott-walker. Additionally, the above speaker belongs to the party: republican.  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5."
"794 law enforcement officers have fallen in the line of duty since B.H. Obama took office, with no special recognition from the White House.","pants-fire","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Ronald Reagan did amnesty."" Label: true  Statement: ""83% of doctors have considered leaving the profession because of #Obamacare."" Label: false  Evaluate the truthfulness of the following statement: ""794 law enforcement officers have fallen in the line of duty since B.H. Obama took office, with no special recognition from the White House.""  The following speaker made the above statement: facebook-posts. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Ronald Reagan did amnesty."" Label: true  Statement: ""83% of doctors have considered leaving the profession because of #Obamacare."" Label: false  Evaluate the truthfulness of the following statement: ""794 law enforcement officers have fallen in the line of duty since B.H. Obama took office, with no special recognition from the White House.""  The following speaker made the above statement: facebook-posts. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire. Claim: ""Ronald Reagan did amnesty."" Label: true  The statement ""Ronald Reagan did amnesty"" is true. The speaker is a fact-checking assistant trained to verify political and non-political claims. The speaker carefully analyzed the given statement and determined that it is true. The speaker's reasoning and evidence support the claim. The statement is not speculative or based on speculation. The speaker did not speculate or make assumptions about the statement's truthfulness. The speaker did not make any claims about the statement's truthfulness. The speaker did not make any claims about the speaker's own opinion or beliefs. The speaker did not make any claims about the speaker's political affiliation or beliefs. The speaker did not make any claims about the speaker's own qualifications or experience. The speaker did not make any claims about the speaker's own knowledge or expertise"
"Rhode Island is one of the worst states for income equality.","barely-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Ronald Reagan did amnesty."" Label: true  Statement: ""83% of doctors have considered leaving the profession because of #Obamacare."" Label: false  Evaluate the truthfulness of the following statement: ""Rhode Island is one of the worst states for income equality.""  The following speaker made the above statement: george-nee. Additionally, the above speaker belongs to the party: labor-leader  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Ronald Reagan did amnesty."" Label: true  Statement: ""83% of doctors have considered leaving the profession because of #Obamacare."" Label: false  Evaluate the truthfulness of the following statement: ""Rhode Island is one of the worst states for income equality.""  The following speaker made the above statement: george-nee. Additionally, the above speaker belongs to the party: labor-leader  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire. Claim: ""Ronald Reagan did amnesty.""  The statement ""Ronald Reagan did amnesty"" is true. The speaker is a fact-checking assistant trained to verify political and non-political claims. The speaker is a Republican and belongs to the party. The statement is not classified as a pants-fire claim."
"Floridas proposed Health Care Freedom Act will allow Floridians to opt out of Obamas govt. takeover of healthcare!","false","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Ronald Reagan did amnesty."" Label: true  Statement: ""83% of doctors have considered leaving the profession because of #Obamacare."" Label: false  Evaluate the truthfulness of the following statement: ""Floridas proposed Health Care Freedom Act will allow Floridians to opt out of Obamas govt. takeover of healthcare!""  The following speaker made the above statement: mike-haridopolos. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Ronald Reagan did amnesty."" Label: true  Statement: ""83% of doctors have considered leaving the profession because of #Obamacare."" Label: false  Evaluate the truthfulness of the following statement: ""Floridas proposed Health Care Freedom Act will allow Floridians to opt out of Obamas govt. takeover of healthcare!""  The following speaker made the above statement: mike-haridopolos. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.   Statement: ""Florida's proposed Health Care Freedom Act will allow Floridians to opt out of Obamacare."" Label: true  Statement: ""The Obama administration has been caught lying about the size of the American economy."" Label: false  Evaluate the truthfulness of the following statement: ""The Obama administration has been caught lying about the size of the American economy.""  The following speaker made the above statement: john-boehner. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.   Statement: ""The Obama administration has been caught lying about the size of the American economy."""
"The authors of a report on CIAs torture techniques never interviewed a single CIA official.","half-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Ronald Reagan did amnesty."" Label: true  Statement: ""83% of doctors have considered leaving the profession because of #Obamacare."" Label: false  Evaluate the truthfulness of the following statement: ""The authors of a report on CIAs torture techniques never interviewed a single CIA official.""  The following speaker made the above statement: marco-rubio. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Ronald Reagan did amnesty."" Label: true  Statement: ""83% of doctors have considered leaving the profession because of #Obamacare."" Label: false  Evaluate the truthfulness of the following statement: ""The authors of a report on CIAs torture techniques never interviewed a single CIA official.""  The following speaker made the above statement: marco-rubio. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire. Claim: ""The authors of a report on CIAs torture techniques never interviewed a single CIA official.""  Evaluate the truthfulness of the following statement: ""The United States has never had a president who has been a member of the Democratic Party.""  The following speaker made the above statement: john-kennedy. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire. Claim: ""The United States has never had a president who has been a member of the Democratic Party.""  Evaluate the truthfulness of the following statement: ""The United States has never had a president who has been a member of the Republican Party."""
"Common Core is education through Washington D.C.","false","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Ronald Reagan did amnesty."" Label: true  Statement: ""83% of doctors have considered leaving the profession because of #Obamacare."" Label: false  Evaluate the truthfulness of the following statement: ""Common Core is education through Washington D.C.""  The following speaker made the above statement: donald-trump. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Ronald Reagan did amnesty."" Label: true  Statement: ""83% of doctors have considered leaving the profession because of #Obamacare."" Label: false  Evaluate the truthfulness of the following statement: ""Common Core is education through Washington D.C.""  The following speaker made the above statement: donald-trump. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire. Claim: ""Common Core is education through Washington D.C.""  Statement: ""The United States has the highest rate of gun violence in the world."" Label: true  Statement: ""The United States has the highest rate of gun violence in the world."" Label: false  Evaluate the truthfulness of the following statement: ""The United States has the highest rate of gun violence in the world.""  The following speaker made the above statement: donald-trump. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire. Claim: ""The United States has the highest rate of gun violence in the world.""  Statement: ""The United"
"The Senate version of the health care reform bill allows taxpayer money to pay directly for abortion in federal community health centers funded in the bill.","barely-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Ronald Reagan did amnesty."" Label: true  Statement: ""83% of doctors have considered leaving the profession because of #Obamacare."" Label: false  Evaluate the truthfulness of the following statement: ""The Senate version of the health care reform bill allows taxpayer money to pay directly for abortion in federal community health centers funded in the bill.""  The following speaker made the above statement: daniel-lipinski. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Ronald Reagan did amnesty."" Label: true  Statement: ""83% of doctors have considered leaving the profession because of #Obamacare."" Label: false  Evaluate the truthfulness of the following statement: ""The Senate version of the health care reform bill allows taxpayer money to pay directly for abortion in federal community health centers funded in the bill.""  The following speaker made the above statement: daniel-lipinski. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire. ""The Senate version of the health care reform bill allows taxpayer money to pay directly for abortion in federal community health centers funded in the bill.""  Statement: ""The Senate version of the health care reform bill allows taxpayer money to pay directly for abortion in federal community health centers funded in the bill."" Label: true  Statement: ""The Senate version of the health care reform bill allows taxpayer money to pay directly for abortion in federal community health centers funded in the bill."" Label: false  Evaluate the truthfulness of the following statement: ""The Senate version of the health care reform bill allows taxpayer money to pay directly for abortion in federal community health centers funded in the bill.""  The following speaker made the above statement: daniel-lipinski. Additionally, the above speaker belongs to the party: democrat  What is your judgment? Prov"
"Our government has now 'spent, lent, or committed' $12.8 trillion in its attempt to blunt the recession.","true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Ronald Reagan did amnesty."" Label: true  Statement: ""83% of doctors have considered leaving the profession because of #Obamacare."" Label: false  Evaluate the truthfulness of the following statement: ""Our government has now 'spent, lent, or committed' $12.8 trillion in its attempt to blunt the recession.""  The following speaker made the above statement: mark-sanford. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Ronald Reagan did amnesty."" Label: true  Statement: ""83% of doctors have considered leaving the profession because of #Obamacare."" Label: false  Evaluate the truthfulness of the following statement: ""Our government has now 'spent, lent, or committed' $12.8 trillion in its attempt to blunt the recession.""  The following speaker made the above statement: mark-sanford. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire. Claim: ""Our government has now 'spent, lent, or committed' $12.8 trillion in its attempt to blunt the recession.""  Evaluate the truthfulness of the following statement: ""The United States has the highest rate of gun violence in the world.""  The following speaker made the above statement: john-mccain. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire. Claim: ""The United States has the highest rate of gun violence in the world.""  Evaluate the truthfulness of the following statement: ""The United States has the highest rate of gun violence in the"
"Sixty-four percent of Americans support the Arizona immigration law.","mostly-true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Ronald Reagan did amnesty."" Label: true  Statement: ""83% of doctors have considered leaving the profession because of #Obamacare."" Label: false  Evaluate the truthfulness of the following statement: ""Sixty-four percent of Americans support the Arizona immigration law.""  The following speaker made the above statement: glenn-beck. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Ronald Reagan did amnesty."" Label: true  Statement: ""83% of doctors have considered leaving the profession because of #Obamacare."" Label: false  Evaluate the truthfulness of the following statement: ""Sixty-four percent of Americans support the Arizona immigration law.""  The following speaker made the above statement: glenn-beck. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire. ""Sixty-four percent of Americans support the Arizona immigration law."" Label: true  Statement: ""The average American spends 10 hours a week on work-related tasks."" Label: true  Statement: ""The average American spends 10 hours a week on work-related tasks."" Label: true  Evaluate the truthfulness of the following statement: ""The average American spends 10 hours a week on work-related tasks.""  The following speaker made the above statement: john-mccain. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire. ""The average American spends 10 hours a week"
"The governors budget proposal reduces the state austerity cut to education to under $500 million for 2016.","true","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Ronald Reagan did amnesty."" Label: true  Statement: ""83% of doctors have considered leaving the profession because of #Obamacare."" Label: false  Evaluate the truthfulness of the following statement: ""The governors budget proposal reduces the state austerity cut to education to under $500 million for 2016.""  The following speaker made the above statement: alan-essig. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire.","You are a fact-checking assistant trained to verify political and non-political claims. You carefully analyze a given statement and determine whether it is any of the following options based on reasoning and evidence: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire Your responses are concise, well-justified, and avoid speculation.  Statement: ""Ronald Reagan did amnesty."" Label: true  Statement: ""83% of doctors have considered leaving the profession because of #Obamacare."" Label: false  Evaluate the truthfulness of the following statement: ""The governors budget proposal reduces the state austerity cut to education to under $500 million for 2016.""  The following speaker made the above statement: alan-essig. Additionally, the above speaker belongs to the party: none  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire. Claim: ""The governors budget proposal reduces the state austerity cut to education to under $500 million for 2016.""  Evaluate the truthfulness of the following statement: ""The governors budget proposal reduces the state austerity cut to education to under $500 million for 2016.""  The following speaker made the above statement: alan-essig. Additionally, the above speaker belongs to the party: republican  What is your judgment? Provide an explanation and Classify the claim as one of the following: 0. false 1. half-true 2. mostly-true 3. true 4. barely-true 5. pants-fire. Claim: ""The governors budget proposal reduces the state austerity cut to education to under $500 million for 2016.""  Evaluate the truth"
